Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Piqua, OH
On 24 April 2018 at 2241 UTC (1841 EDT) an ELT was detected at 47 51.4N 113 24.1W, 73 miles northeast of Missoula, MT in the Flathead National Forest. It was automatically activated when a single-engine aircraft crash-landed at the unattended Meadow Creek US Forest Service Airport. The Air Force Rescue Coordination Center received the alert and notified the Montana Department of Transportation Aeronautics Division, which launched a helicopter to the crash site and transported the pilot to safety with no report of injury. 
1 SARSAT RESCUE",04/24/2018,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",47.85666667,-113.4016667,1,"Home Port - Piqua, OH","On 24 April 2018 at 2241 UTC (1841 EDT) an ELT was detected at 47 51.4N 113 24.1W, 73 miles northeast of Missoula, MT in the Flathead National Forest. It was automatically activated when a single-engine aircraft crash-landed at the unattended Meadow Creek US Forest Service Airport. The Air Force Rescue Coordination Center received the alert and notified the Montana Department of Transportation Aeronautics Division, which launched a helicopter to the crash site and transported the pilot to safety with no report of injury. "
"Home Port - Narragansett, RI
On 25 April 2018 at 1000 UTC (0600 EDT) an EPIRB was detected at 40 30.48N 70 31.50W, 49 NM south of Martha's Vineyard, MA. The fishing vessel CAPT BLIGH had become disabled earlier in the day and was losing radio power while Southeastern New England (SENE) responders were sending out assistance. The EPIRB was manually activated, at SENE's request, to provide a better position location. The Coast Guard Cutter STEELHEAD was then able to locate the CAPT BLIGH and tow it and its 4 passengers safely to shore, with no injuries to report. 
4 SARSAT RESCUES",04/25/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",40.508,-70.525,4,"Home Port - Narragansett, RI","On 25 April 2018 at 1000 UTC (0600 EDT) an EPIRB was detected at 40 30.48N 70 31.50W, 49 NM south of Martha's Vineyard, MA. The fishing vessel CAPT BLIGH had become disabled earlier in the day and was losing radio power while Southeastern New England (SENE) responders were sending out assistance. The EPIRB was manually activated, at SENE's request, to provide a better position location. The Coast Guard Cutter STEELHEAD was then able to locate the CAPT BLIGH and tow it and its 4 passengers safely to shore, with no injuries to report. "
"Home Port - Ester, AK
On 28 April 2018 at 1600 UTC (1200 EDT) a PLB was detected at 61 51.2N 149 05.3W, 16 miles north of Palmer, AK. It was activated when 2 hikers experienced low visibility and avalanche conditions. They retreated to a nearby hut for 2 days to wait out the weather conditions, but began running low on food and supplies. The Alaska Rescue Coordination Center (AKRCC) received the alert and contacted the Alaska State Troopers (AST). AKRCC provided them with the location coordinates and launched a helicopter from the Alaska Air National Guard. The helicopter crew located and recovered the 2 uninjured hikers, and released them to the AST in Palmer, AK. 
2 SARSAT RESCUES",04/28/2018,PLB,T,PLB (Personal Locator Beacon),61.85333333,-149.0883333,2,"Home Port - Ester, AK","On 28 April 2018 at 1600 UTC (1200 EDT) a PLB was detected at 61 51.2N 149 05.3W, 16 miles north of Palmer, AK. It was activated when 2 hikers experienced low visibility and avalanche conditions. They retreated to a nearby hut for 2 days to wait out the weather conditions, but began running low on food and supplies. The Alaska Rescue Coordination Center (AKRCC) received the alert and contacted the Alaska State Troopers (AST). AKRCC provided them with the location coordinates and launched a helicopter from the Alaska Air National Guard. The helicopter crew located and recovered the 2 uninjured hikers, and released them to the AST in Palmer, AK. "
"Home Port - Port Angeles, WA
On 02 May 2018 at 1455 UTC (1055 EDT) an ELT was detected at 47 59.46N 123 27.32W, in Olympic National Park, WA. It was automatically activated when a single-engine aircraft, with 1 person on board, crashed. The Air Force Rescue Coordination Center received the alert and contacted the Department of Transportation (DOT). The DOT requested the launch of a helicopter from Naval Air Station Whidbey Island. The helicopter arrived at the SARSAT location, recovered the pilot, and transported him to Olympic Medical Center Hospital for treatment of minor injuries. 
1 SARSAT RESCUE",05/02/2018,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",47.991,-123.4553333,1,"Home Port - Port Angeles, WA","On 02 May 2018 at 1455 UTC (1055 EDT) an ELT was detected at 47 59.46N 123 27.32W, in Olympic National Park, WA. It was automatically activated when a single-engine aircraft, with 1 person on board, crashed. The Air Force Rescue Coordination Center received the alert and contacted the Department of Transportation (DOT). The DOT requested the launch of a helicopter from Naval Air Station Whidbey Island. The helicopter arrived at the SARSAT location, recovered the pilot, and transported him to Olympic Medical Center Hospital for treatment of minor injuries. "
"Home Port - Sweden
On 03 May 2018 at 1457 UTC (1057 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 22 33.0N 59 34.9W, 440 NM northeast of San Juan, Puerto Rico. The EPIRB was manually activated when the 36-foot sailing vessel OTHILIA, with 3 people on board, began taking on water. The Sweden Rescue Coordination Center informed Coast Guard Sector San Juan (SANJN) of the distress prior to the beacon activation. SANJN made radio contact with the OTHILIA and requested that the vessel's EPIRB be activated. SANJN made radio contact with AMVER vessel DESERT SPRING to request assistance. The DESERT SPRING diverted to the SARSAT position and rescued the 3 people in distress. 
3 SARSAT RESCUES",05/03/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",22.55,-59.58166667,3,Home Port - Sweden,"On 03 May 2018 at 1457 UTC (1057 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 22 33.0N 59 34.9W, 440 NM northeast of San Juan, Puerto Rico. The EPIRB was manually activated when the 36-foot sailing vessel OTHILIA, with 3 people on board, began taking on water. The Sweden Rescue Coordination Center informed Coast Guard Sector San Juan (SANJN) of the distress prior to the beacon activation. SANJN made radio contact with the OTHILIA and requested that the vessel's EPIRB be activated. SANJN made radio contact with AMVER vessel DESERT SPRING to request assistance. The DESERT SPRING diverted to the SARSAT position and rescued the 3 people in distress. "
"Home Port - Not Registered
On 05 May 2018 at 0400 UTC (2400 EDT) an EPIRB was detected at 32 15.0N 78 48.5W, 60 NM southeast of Charleston, SC. It automatically activated when the sailing vessel FINE ALLY, with 1 person on board, struck an unspecified object and sank. Coast Guard District 7 received the alert and launched a helicopter from Air Facility Charleston, then received a satellite phone call from the owner aboard the FINE ALLY, who advised he was in a life raft. The helicopter arrived and hoisted the uninjured owner from his life raft, then transferred him to a local emergency medical station. 
1 SARSAT RESCUE",05/05/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",32.25,-78.80833333,1,Home Port - Not Registered,"On 05 May 2018 at 0400 UTC (2400 EDT) an EPIRB was detected at 32 15.0N 78 48.5W, 60 NM southeast of Charleston, SC. It automatically activated when the sailing vessel FINE ALLY, with 1 person on board, struck an unspecified object and sank. Coast Guard District 7 received the alert and launched a helicopter from Air Facility Charleston, then received a satellite phone call from the owner aboard the FINE ALLY, who advised he was in a life raft. The helicopter arrived and hoisted the uninjured owner from his life raft, then transferred him to a local emergency medical station. "
"Home Port - Stillwater, OK
On 05 May 2018 at 0856 UTC (0456 EDT) an EPIRB was detected at 25 12.2N 81 27.7W, 37 NM northwest of Marathon, FL. It was manually activated when the sailing vessel EL LIBRE, with 2 persons on board, became entangled in multiple crab pots, immobilizing the vessel. Coast Guard District 7 received the alert and launched a helicopter from Air Station Miami. The helicopter located the vessel and vectored in a response boat from Station Marathon (STAMAR). The two people were recovered and transported to STAMAR with no report of injuries. 
2 SARSAT RESCUES",05/05/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.20333333,-81.46166667,2,"Home Port - Stillwater, OK","On 05 May 2018 at 0856 UTC (0456 EDT) an EPIRB was detected at 25 12.2N 81 27.7W, 37 NM northwest of Marathon, FL. It was manually activated when the sailing vessel EL LIBRE, with 2 persons on board, became entangled in multiple crab pots, immobilizing the vessel. Coast Guard District 7 received the alert and launched a helicopter from Air Station Miami. The helicopter located the vessel and vectored in a response boat from Station Marathon (STAMAR). The two people were recovered and transported to STAMAR with no report of injuries. "
"Home Port - Canada
On 05 May 2018 at 0348 UTC (2348 EDT) an EPIRB was detected at 21 08.5N 71 31.3W, 10 NM southeast of Big Ambergris Cay, Turks & Caicos Islands. It was manually activated by the owner of the 54-foot sailing vessel DRAGA. Coast Guard District 7 (CGD07) received the alert and contacted Operations Bahamas Turks & Caicos (OPBAT). CGD07 launched a helicopter from Air Station Clearwater that located DRAGA with a broken mast. The owner advised that he only required a tow. OPBAT notified the Turks & Caicos Island Police, which sent the fishing vessel BOSS LADY to assist the DRAGA to shore. 
1 SARSAT RESCUE",05/05/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.14166667,-71.52166667,1,Home Port - Canada,"On 05 May 2018 at 0348 UTC (2348 EDT) an EPIRB was detected at 21 08.5N 71 31.3W, 10 NM southeast of Big Ambergris Cay, Turks & Caicos Islands. It was manually activated by the owner of the 54-foot sailing vessel DRAGA. Coast Guard District 7 (CGD07) received the alert and contacted Operations Bahamas Turks & Caicos (OPBAT). CGD07 launched a helicopter from Air Station Clearwater that located DRAGA with a broken mast. The owner advised that he only required a tow. OPBAT notified the Turks & Caicos Island Police, which sent the fishing vessel BOSS LADY to assist the DRAGA to shore. "
"Home Port - Fort Lauderdale, FL
On 07 May 2018 at 2335 UTC (1935 EDT) an EPIRB was detected at 33 43.2N 077 14.1W, 42 NM southeast of Wilmington, NC. It was manually activated when the 94-foot motor yacht CRYSTAL ANN, with 4 persons on board, became disabled in heavy weather. Prior to Coast District 5 receiving the alert, Sector North Carolina received a MAYDAY call from the CRYSTAL ANN and launched a response boat from Station Wrightsville Beach and a C-130 aircraft from Air Station Elizabeth City (ASEC). Using the SARSAT coordinates, ASEC located the CRYSTAL ANN, established communication with the crew, and vectored the response boat to the vessel. Coast Guard Cutter RICHARD SNYDER arrived and escorted the CRYSTAL ANN to shore. 
4 SARSAT RESCUES",05/07/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",33.72,-77.235,4,"Home Port - Fort Lauderdale, FL","On 07 May 2018 at 2335 UTC (1935 EDT) an EPIRB was detected at 33 43.2N 077 14.1W, 42 NM southeast of Wilmington, NC. It was manually activated when the 94-foot motor yacht CRYSTAL ANN, with 4 persons on board, became disabled in heavy weather. Prior to Coast District 5 receiving the alert, Sector North Carolina received a MAYDAY call from the CRYSTAL ANN and launched a response boat from Station Wrightsville Beach and a C-130 aircraft from Air Station Elizabeth City (ASEC). Using the SARSAT coordinates, ASEC located the CRYSTAL ANN, established communication with the crew, and vectored the response boat to the vessel. Coast Guard Cutter RICHARD SNYDER arrived and escorted the CRYSTAL ANN to shore. "
"Home Port - Carolina Beach, NC
On 08 May 2018 at 2132 UTC (1732) an EPIRB was detected at 33 47.6N 077 42.7W, 13 NM east of Cape Fear, NC. It was automatically activated when the 48-foot fishing vessel FISH DANCE II, with 5 persons on board, capsized. Prior to Coast Guard District 5 receiving the alert, Sector North Carolina (SECNC) received a MAYDAY call from the crew of FISH DANCE II, advising that they were abandoning ship without life rafts. SECNC diverted a response boat from Station Wrightsville Beach (SWB). Using SARSAT coordinates, the response boat found the 5 persons clinging to the side of the vessel and transported them to SWB for hypothermia treatment. 
5 SARSAT RESCUES",05/08/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",33.79333333,-77.71166667,5,"Home Port - Carolina Beach, NC","On 08 May 2018 at 2132 UTC (1732) an EPIRB was detected at 33 47.6N 077 42.7W, 13 NM east of Cape Fear, NC. It was automatically activated when the 48-foot fishing vessel FISH DANCE II, with 5 persons on board, capsized. Prior to Coast Guard District 5 receiving the alert, Sector North Carolina (SECNC) received a MAYDAY call from the crew of FISH DANCE II, advising that they were abandoning ship without life rafts. SECNC diverted a response boat from Station Wrightsville Beach (SWB). Using SARSAT coordinates, the response boat found the 5 persons clinging to the side of the vessel and transported them to SWB for hypothermia treatment. "
"Home Port - Barrow, AK
On 11 May 2018 at 0735 UTC (0345 EDT) a PLB was detected at 68 12.6N 152 40.9W, 24 miles northwest of Anaktuvuk Pass, AK. It was activated when a snowmobile operator got stuck in melting ice on a river. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a ground team to the location and assisted the snowmobiler to safety. 
1 SARSAT RESCUE",05/11/2018,PLB,T,PLB (Personal Locator Beacon),68.21,-152.6816667,1,"Home Port - Barrow, AK","On 11 May 2018 at 0735 UTC (0345 EDT) a PLB was detected at 68 12.6N 152 40.9W, 24 miles northwest of Anaktuvuk Pass, AK. It was activated when a snowmobile operator got stuck in melting ice on a river. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a ground team to the location and assisted the snowmobiler to safety. "
"Home Port - Miami, FL
On 17 May 2018 at 1854 UTC (1454 EDT) an EPIRB was detected at 25 51.3N 78 22.6W, 25 NM northwest of Great Harbor Cay, Bahamas. It was activated when the 47-foot vessel FIDELIO, with 3 people on board, was disabled. Coast Guard District 7 received the alert and launched Coast Guard Cutter MARGARET NORVELL, which rescued the uninjured boaters. 
3 SARSAT RESCUES",05/17/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.855,-78.37666667,3,"Home Port - Miami, FL","On 17 May 2018 at 1854 UTC (1454 EDT) an EPIRB was detected at 25 51.3N 78 22.6W, 25 NM northwest of Great Harbor Cay, Bahamas. It was activated when the 47-foot vessel FIDELIO, with 3 people on board, was disabled. Coast Guard District 7 received the alert and launched Coast Guard Cutter MARGARET NORVELL, which rescued the uninjured boaters. "
"Home Port - Great Britain
On 20 May 2018 at 2336 UTC (1936 EDT) a 406 MHz PLB was detected at 63 04.1N 151 03.5W, in Denali State Park, AK. It was activated by an injured hiker. The Alaska Rescue Coordination Center received the alert and contacted the National Park Service, which dispatched a search team. The team located the injured hiker and transported them to a local medical facility for treatment of injuries. 
1 SARSAT RESCUE",05/20/2018,PLB,T,PLB (Personal Locator Beacon),63.06833333,-151.0583333,1,Home Port - Great Britain,"On 20 May 2018 at 2336 UTC (1936 EDT) a 406 MHz PLB was detected at 63 04.1N 151 03.5W, in Denali State Park, AK. It was activated by an injured hiker. The Alaska Rescue Coordination Center received the alert and contacted the National Park Service, which dispatched a search team. The team located the injured hiker and transported them to a local medical facility for treatment of injuries. "
"Home Port - Mishawaka, IN
On 22 May 2018 at 1656 UTC (1256 EDT) a 406 MHz PLB was detected at 36 22.9N 112 28.1W, in Grand Canyon National Park, AZ. It was activated when a hiker became injured. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which launched a helicopter. The aircrew located the hiker and transported him to a nearby medical facility. 
1 SARSAT RESCUE",05/22/2018,PLB,T,PLB (Personal Locator Beacon),36.38166667,-112.4683333,1,"Home Port - Mishawaka, IN","On 22 May 2018 at 1656 UTC (1256 EDT) a 406 MHz PLB was detected at 36 22.9N 112 28.1W, in Grand Canyon National Park, AZ. It was activated when a hiker became injured. The Air Force Rescue Coordination Center received the alert and notified the National Park Service, which launched a helicopter. The aircrew located the hiker and transported him to a nearby medical facility. "
"Home Port - Sweden
On 24 May 2018 at 0708 UTC (0308 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 20 24.8N 60 37.0W, 234 NM northeast of the British Virgin Islands. The EPIRB was manually activated when the sailing vessel KAPALAI, with 2 people onboard, began taking on water. Coast Guard Sector San Juan received the alert and diverted the AMVER vessel CMA CGM BRAZIL to the SARSAT position. The CMA CGM BRAZIL arrived on scene, assisted with dewatering, and towed the KAPALAI to St. Martin. 
2 SARSAT RESCUES",05/24/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",20.41333333,-60.61666667,2,Home Port - Sweden,"On 24 May 2018 at 0708 UTC (0308 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 20 24.8N 60 37.0W, 234 NM northeast of the British Virgin Islands. The EPIRB was manually activated when the sailing vessel KAPALAI, with 2 people onboard, began taking on water. Coast Guard Sector San Juan received the alert and diverted the AMVER vessel CMA CGM BRAZIL to the SARSAT position. The CMA CGM BRAZIL arrived on scene, assisted with dewatering, and towed the KAPALAI to St. Martin. "
"Home Port - Ft. Lauderdale, FL
On 24 May 2018 at 2214 UTC (1814 EDT) a 406 MHz EPIRB was detected at 26 28.2N 079 54.9W, 8 NM east of Delray Beach, FL. It activated when the sailing vessel SAINTE PAIX, with 1 person on board, sank. Coast Guard District 7 received the alert and directed Sector Miami to issue an Urgent Marine Information Broadcast (UMIB). The Palm Beach Sheriff's Office responded to the UMIB, located the individual in distress, and transported him to Boynton Inlet. 
1 SARSAT RESCUE
",05/24/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.47,-79.915,1, ,"On 24 May 2018 at 2214 UTC (1814 EDT) a 406 MHz EPIRB was detected at 26 28.2N 079 54.9W, 8 NM east of Delray Beach, FL. It activated when the sailing vessel SAINTE PAIX, with 1 person on board, sank. Coast Guard District 7 received the alert and directed Sector Miami to issue an Urgent Marine Information Broadcast (UMIB). The Palm Beach Sheriff's Office responded to the UMIB, located the individual in distress, and transported him to Boynton Inlet. "
"Home Port - Mayport, FL
On 01 June 2018 at 0324 UTC (2324 EDT) an EPIRB was detected at 33 25.9N 77 52.5W, 52 NM east of Myrtle Beach, SC. It was automatically activated when the sailing vessel AUNT T, with 3 people on board, was struck by a freighter and began taking on water. Coast Guard District 7 received the alert and launched a helicopter to the position. The helicopter arrived on scene, hoisted the occupants, and flew them to Myrtle Beach International Airport where awaiting Medics transported them to a local hospital. 
3 SARSAT RESCUES
",06/01/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",33.43166667,-77.875,3,"Home Port - Mayport, FL","On 01 June 2018 at 0324 UTC (2324 EDT) an EPIRB was detected at 33 25.9N 77 52.5W, 52 NM east of Myrtle Beach, SC. It was automatically activated when the sailing vessel AUNT T, with 3 people on board, was struck by a freighter and began taking on water. Coast Guard District 7 received the alert and launched a helicopter to the position. The helicopter arrived on scene, hoisted the occupants, and flew them to Myrtle Beach International Airport where awaiting Medics transported them to a local hospital. "
"Home Port - East Berne, NY
On 03 June 2018 at 0200 UTC (2200 EDT) a PLB was detected at 38 19.4N 105 20.9W, 14 miles northeast of Hillside, CO. It was activated by a motorcyclist who had become disoriented. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which contacted the Freemont County Sheriff's Department. The Sheriff's Department located the individual in distress and transported him to a local medical center for treatment. 
1 SARSAT RESCUE",06/03/2018,PLB,T,PLB (Personal Locator Beacon),38.32333333,-105.3483333,1,"Home Port - East Berne, NY","On 03 June 2018 at 0200 UTC (2200 EDT) a PLB was detected at 38 19.4N 105 20.9W, 14 miles northeast of Hillside, CO. It was activated by a motorcyclist who had become disoriented. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which contacted the Freemont County Sheriff's Department. The Sheriff's Department located the individual in distress and transported him to a local medical center for treatment. "
"Home Port - Dallas, TX
On 06 June 2018 at 1956 UTC (1559 EDT) a PLB was detected at 32 46.6N 102 16.7W, 59 miles south of Lubbock, TX. It was activated when an individual became dehydrated and disoriented while searching for a ranch location on foot. The Air Force Rescue Coordination Center received the alert and provided the coordinates to the Texas Department of Emergency Management. Sheriff's Office personnel located the individual and transported him to a local hospital for treatment. 
1 SARSAT RESCUE",06/06/2018,PLB,T,PLB (Personal Locator Beacon),32.77666667,-102.2783333,1,"Home Port - Dallas, TX","On 06 June 2018 at 1956 UTC (1559 EDT) a PLB was detected at 32 46.6N 102 16.7W, 59 miles south of Lubbock, TX. It was activated when an individual became dehydrated and disoriented while searching for a ranch location on foot. The Air Force Rescue Coordination Center received the alert and provided the coordinates to the Texas Department of Emergency Management. Sheriff's Office personnel located the individual and transported him to a local hospital for treatment. "
"Home Port - Kailua Kona, HI
On 07 June 2018 at 2206 UTC (1806 EDT) an EPIRB was detected at 21 04.0N 157 02.01W, 2 NM south of Molokai, HI. It was automatically activated when the stern of the recreational fishing vessel KAMANA'O'I'OO KE KAI, with 2 persons on board, was struck by a wave and capsized. Coast Guard District 14 (CGD14) received the alert and made several attempts to contact the registered owner, eventually learning that the vessel had begun a fishing trip in the morning but had not returned. CGD14 launched a response boat from Station Maui that located the capsized vessel and the 2 survivors in the water a half mile away from it. Both survivors were transported to Molokai Airport, where awaiting medics provided medical attention. 
2 SARSAT RESCUES",06/07/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.06666667,-157.0335,2,"Home Port - Kailua Kona, HI","On 07 June 2018 at 2206 UTC (1806 EDT) an EPIRB was detected at 21 04.0N 157 02.01W, 2 NM south of Molokai, HI. It was automatically activated when the stern of the recreational fishing vessel KAMANA'O'I'OO KE KAI, with 2 persons on board, was struck by a wave and capsized. Coast Guard District 14 (CGD14) received the alert and made several attempts to contact the registered owner, eventually learning that the vessel had begun a fishing trip in the morning but had not returned. CGD14 launched a response boat from Station Maui that located the capsized vessel and the 2 survivors in the water a half mile away from it. Both survivors were transported to Molokai Airport, where awaiting medics provided medical attention. "
"Home Port - Summerland, FL
On 07 June 2018 at 1719 UTC (1319 EDT) a PLB as detected at 24 26.9N 082 17.2W, 20 NM southwest of Key West, FL. It was activated when a pleasure craft, with 2 persons on board, became disabled. Coast Guard District 7 received the alert, issued an Urgent Marine Information Broadcast (UMIB) and diverted the Coast Guard Cutter CHARLES SEXTON. A Navy MH-60 helicopter responded to the UMIB and observed a signal flare from the vessel and a rescue swimmer confirmed that the vessel was disabled. The CHARLES SEXTON arrived and assisted the crew with repairs, enabling the vessel to return to shore under its own power. 
2 SARSAT RESCUES",06/07/2018,PLB,M,PLB (Personal Locator Beacon),24.44833333,-82.28666667,2,"Home Port - Summerland, FL","On 07 June 2018 at 1719 UTC (1319 EDT) a PLB as detected at 24 26.9N 082 17.2W, 20 NM southwest of Key West, FL. It was activated when a pleasure craft, with 2 persons on board, became disabled. Coast Guard District 7 received the alert, issued an Urgent Marine Information Broadcast (UMIB) and diverted the Coast Guard Cutter CHARLES SEXTON. A Navy MH-60 helicopter responded to the UMIB and observed a signal flare from the vessel and a rescue swimmer confirmed that the vessel was disabled. The CHARLES SEXTON arrived and assisted the crew with repairs, enabling the vessel to return to shore under its own power. "
"Home Port - Woodland Park, CO
On 10 June 2018 at 0630 UTC (0230 EDT) a PLB was detected at 39 03.00N 105 14.17W, 12 miles northwest of Mueller State Park in Divide, CO. It was activated when an all-terrain vehicle, with 3 persons on board, became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which dispatched a ground team that located the vehicle and assisted the 3 people to safety. 
3 SARSAT RESCUES",06/10/2018,PLB,T,PLB (Personal Locator Beacon),39.05,-105.2361667,3,"Home Port - Woodland Park, CO","On 10 June 2018 at 0630 UTC (0230 EDT) a PLB was detected at 39 03.00N 105 14.17W, 12 miles northwest of Mueller State Park in Divide, CO. It was activated when an all-terrain vehicle, with 3 persons on board, became disabled. The Air Force Rescue Coordination Center received the alert and contacted the Colorado Search and Rescue Board, which dispatched a ground team that located the vehicle and assisted the 3 people to safety. "
"Home Port - Dublin, CA
On 14 June 2018 at 2322 UTC (1922 EDT) a PLB was detected at 36 17.53N 121 47.53W, 2 miles north of Big Sur, CA. It was activated when a hiker fell and sustained a leg injury. The Air Force Rescue Coordination Center received the alert and coordinated the launched of a helicopter to the location. The helicopter aircrew located the hiker, hoisted him aboard, and transport him to a local hospital for treatment. 
1 SARSAT RESCUE",06/14/2018,PLB,T,PLB (Personal Locator Beacon),36.29216667,-121.7921667,1,"Home Port - Dublin, CA","On 14 June 2018 at 2322 UTC (1922 EDT) a PLB was detected at 36 17.53N 121 47.53W, 2 miles north of Big Sur, CA. It was activated when a hiker fell and sustained a leg injury. The Air Force Rescue Coordination Center received the alert and coordinated the launched of a helicopter to the location. The helicopter aircrew located the hiker, hoisted him aboard, and transport him to a local hospital for treatment. "
"Home Port - Great Britain On 15 June 2018 at 0417 UTC (0017 EDT) the COSPAS-SARSAT system detected an EPIRB at 39 33.1N 58 35.5W, 530 NM southeast of Nantucket, MA. The EPRIB was manually activated when the Rowing Vessel ALBA began taking on water. Coast Guard District 1 (CGD01) received the alert and contacted the UKMCC for beacon registration. The UKMCC informed CGD01 that operator of the ALBA contacted them via SAT phone to report that he was in distress. CGD01 coordinated the launch of a Canadian fixed-wing aircraft and Italian warship ALPINO, and issued an Urgent Marine Information Broadcast. The motor vessel DOLFIJNGRACHT responded to the UMIB, recovered the individual in distress, and transported him to Quebec, Canada. No injuries or illness to report. 
1 SARSAT RESCUE
",06/15/2018,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",39.55166667,-58.59166667,1, ,"On 15 June 2018 at 0417 UTC (0017 EDT) the COSPAS-SARSAT system detected an EPIRB at 39 33.1N 58 35.5W, 530 NM southeast of Nantucket, MA. The EPRIB was manually activated when the Rowing Vessel ALBA began taking on water. Coast Guard District 1 (CGD01) received the alert and contacted the UKMCC for beacon registration. The UKMCC informed CGD01 that operator of the ALBA contacted them via SAT phone to report that he was in distress. CGD01 coordinated the launch of a Canadian fixed-wing aircraft and Italian warship ALPINO, and issued an Urgent Marine Information Broadcast. The motor vessel DOLFIJNGRACHT responded to the UMIB, recovered the individual in distress, and transported him to Quebec, Canada. No injuries or illness to report. "
"Home Port - Moseley, VA
On 22 June 2018 at 1831 UTC (1431 EDT) a PLB was detected at 37 27.8N 76 18.6W, at the harbor of Mathews Yacht Club in Hudgins, VA. It was activated after a mariner's wife made a MAYDAY call to Coast Guard Sector Hampton Roads, reporting that her husband was sick and needed medical attention. Coast Guard District 5 received the alert and launched a response boat from Sector Milford Haven (SEC MH) and a helicopter from Air Station Elizabeth City to the SARSAT position. After examining the mariner, SEC MH determined emergency medical attention was needed. The helicopter hoisted the mariner and transported him to Sentara Norfolk General Hospital for treatment. 
1 SARSAT RESCUE
",06/22/2018,PLB,M,PLB (Personal Locator Beacon),37.46333333,-76.31,1,"Home Port - Moseley, VA","On 22 June 2018 at 1831 UTC (1431 EDT) a PLB was detected at 37 27.8N 76 18.6W, at the harbor of Mathews Yacht Club in Hudgins, VA. It was activated after a mariner's wife made a MAYDAY call to Coast Guard Sector Hampton Roads, reporting that her husband was sick and needed medical attention. Coast Guard District 5 received the alert and launched a response boat from Sector Milford Haven (SEC MH) and a helicopter from Air Station Elizabeth City to the SARSAT position. After examining the mariner, SEC MH determined emergency medical attention was needed. The helicopter hoisted the mariner and transported him to Sentara Norfolk General Hospital for treatment. "
