Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Great Britain
On 21 April 2017 at 0504 UTC (0104 EDT) the COPAS-SARSAT system detected a 406 MHz EPIRB at 24 51.2N 083 52.2W, about 55 NM west of the Dry Tortugas National Park, in the Gulf of Mexico. The EPIRB was manually activated when the 27-foot British-flagged catamaran, HORIZON, became disabled. Coast Guard District 7 (CGD07) received the SARSAT alert and directed Coast Guard Sectors Key West and Saint Petersburg to issue Urgent Marine Information Broadcasts (UMIBs) and Enhanced Group Calls (EGCs). The Coast Guard Cutter WILLIAM TRUMP responded. When the WILLIAM TRUMP arrived on scene, its crew was able to assist the crew of the HORIZON with repairs. 
2 SARSAT RESCUES",04/21/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",24.85333333,-83.87,2,Home Port - Great Britain,"On 21 April 2017 at 0504 UTC (0104 EDT) the COPAS-SARSAT system detected a 406 MHz EPIRB at 24 51.2N 083 52.2W, about 55 NM west of the Dry Tortugas National Park, in the Gulf of Mexico. The EPIRB was manually activated when the 27-foot British-flagged catamaran, HORIZON, became disabled. Coast Guard District 7 (CGD07) received the SARSAT alert and directed Coast Guard Sectors Key West and Saint Petersburg to issue Urgent Marine Information Broadcasts (UMIBs) and Enhanced Group Calls (EGCs). The Coast Guard Cutter WILLIAM TRUMP responded. When the WILLIAM TRUMP arrived on scene, its crew was able to assist the crew of the HORIZON with repairs. "
"Home Port - Barrow, AK
On 25 April 2017 at 1823 UTC (1023 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 44.3N 157 13.6W, approximately 38 miles southwest of Barrow, AK. The PLB was manually activated when a vehicle with 3 passengers became disabled in a remote area. The Alaska Rescue Coordination Center received the SARSAT alert and notified the North Slope Borough Search and Rescue (NSBSAR). NSBSAR launched a helicopter to the SARSAT location. The helicopter located the vehicle and recovered the individuals in distress. 
3 SARSAT RESCUES",04/25/2017,PLB,T,PLB (Personal Locator Beacon),70.73833333,-157.2266667,3,"Home Port - Barrow, AK","On 25 April 2017 at 1823 UTC (1023 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 44.3N 157 13.6W, approximately 38 miles southwest of Barrow, AK. The PLB was manually activated when a vehicle with 3 passengers became disabled in a remote area. The Alaska Rescue Coordination Center received the SARSAT alert and notified the North Slope Borough Search and Rescue (NSBSAR). NSBSAR launched a helicopter to the SARSAT location. The helicopter located the vehicle and recovered the individuals in distress. "
"Home Port - Myrtle Beach, SC
On 28 April 2017 at 0459 UTC (1159 EST) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 15 54.7N 078 32.3W, approximately 150 NM southwest of Kingston, Jamaica. The beacon was activated when the sailing vessel ARIA lost control of steering and ran aground on Bajo Nuevo Bank. Coast Guard District 7 (CGD07) received the SARSAT alert and issued an Enhanced Group Call and an AMVER system request, then diverted the Coast Guard Cutter CAMPBELL to assist. The motor vessel MIRO D and a local fishing vessel received the AMVER request and diverted to assist. The local fishing vessel arrived on scene, recovered 2 people from a life raft, and transferred them to the MIRO D. The survivors were transported to the MIRO D’s next scheduled port of call in Cartagena, Colombia. 
2 SARSAT RESCUES",04/28/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",15.91166667,-78.53833333,2,"Home Port - Myrtle Beach, SC","On 28 April 2017 at 0459 UTC (1159 EST) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 15 54.7N 078 32.3W, approximately 150 NM southwest of Kingston, Jamaica. The beacon was activated when the sailing vessel ARIA lost control of steering and ran aground on Bajo Nuevo Bank. Coast Guard District 7 (CGD07) received the SARSAT alert and issued an Enhanced Group Call and an AMVER system request, then diverted the Coast Guard Cutter CAMPBELL to assist. The motor vessel MIRO D and a local fishing vessel received the AMVER request and diverted to assist. The local fishing vessel arrived on scene, recovered 2 people from a life raft, and transferred them to the MIRO D. The survivors were transported to the MIRO D’s next scheduled port of call in Cartagena, Colombia. "
"Home Port - Seabrook, TX
On 29 April 2017 at 0646 UTC (0246 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 29 13.3N 86 01.8W, about 62 NM southwest of Apalachicola, FL. The EPIRB was activated after the owner called Coast Guard District 8 (CGD08) and informed them that his sailing vessel AEGIR was taking on water. CGD08 received the SARSAT alert and used the position to issue a SafetyNET and launch helicopters from Aviation Training Center (ATC) Mobile and Air Station Clearwater. The helicopters arrived on scene and conducted a successful hoist. The survivor was then transported to Air Station Clearwater. 
1 SARSAT RESCUE",04/29/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.22166667,-86.03,1,"Home Port - Seabrook, TX","On 29 April 2017 at 0646 UTC (0246 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 29 13.3N 86 01.8W, about 62 NM southwest of Apalachicola, FL. The EPIRB was activated after the owner called Coast Guard District 8 (CGD08) and informed them that his sailing vessel AEGIR was taking on water. CGD08 received the SARSAT alert and used the position to issue a SafetyNET and launch helicopters from Aviation Training Center (ATC) Mobile and Air Station Clearwater. The helicopters arrived on scene and conducted a successful hoist. The survivor was then transported to Air Station Clearwater. "
"Home Port - Wareham, MA
On 30 April 2017 at 2042 UTC (1642 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 44 45.18N 67 07.92W, about 3 NM southeast of Whiting, MA. Coast Guard Sector New England received a Mayday call from an overturned kayaker, who was unsure of where he was, so they instructed him to activate his PLB. Using the location from the PLB, they launched a boat and rescued him. No injuries were reported. 
1 SARSAT RESCUE",04/30/2017,PLB,M,PLB (Personal Locator Beacon),44.753,-67.132,1,"Home Port - Wareham, MA","On 30 April 2017 at 2042 UTC (1642 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 44 45.18N 67 07.92W, about 3 NM southeast of Whiting, MA. Coast Guard Sector New England received a Mayday call from an overturned kayaker, who was unsure of where he was, so they instructed him to activate his PLB. Using the location from the PLB, they launched a boat and rescued him. No injuries were reported. "
"Home Port - Not Registered
On 02 MAY 2017 at 1858 UTC (1358 CDT) the COSPAS-SARSAT system detected a 406 MHz ELT at 35 55.3N 102 32.6W, about 7 miles west of Hartley, TX. An aircraft crashed, activating the beacon. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the county emergency services, which used the SARSAT data to locate the crash site. The pilot sustained minor injuries. 
1 SARSAT RESCUE",05/02/2017,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",35.92166667,-102.5433333,1,Home Port - Not Registered,"On 02 MAY 2017 at 1858 UTC (1358 CDT) the COSPAS-SARSAT system detected a 406 MHz ELT at 35 55.3N 102 32.6W, about 7 miles west of Hartley, TX. An aircraft crashed, activating the beacon. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the county emergency services, which used the SARSAT data to locate the crash site. The pilot sustained minor injuries. "
"Home Port - Not Registered
On 07 May 2017 at 0316 UTC (0016 ADT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 11.2N 45 38.6W, about 970 NM northeast of Bermuda. The EPIRB was manually activated when the sailing vessel AELA, with 3 people on board, became disabled due to a broken mast. Coast Guard District 1 (CGD01) received the SARSAT alert and contacted Sector Air Station Elizabeth City, instructing them to launch a C-130 to the SARSAT position. Through the Global Maritime Distress and Safety System, nearby mariners were alerted to the distress. A Hong Kong-flagged chemical tanker, ALPINE MELINA, was vectored to the AELA’s positon and recovered 3 people from the vessel. There were no illnesses or injuries reported. 
3 SARSAT RESCUES",05/07/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",37.18666667,-45.64333333,3,Home Port - Not Registered,"On 07 May 2017 at 0316 UTC (0016 ADT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 11.2N 45 38.6W, about 970 NM northeast of Bermuda. The EPIRB was manually activated when the sailing vessel AELA, with 3 people on board, became disabled due to a broken mast. Coast Guard District 1 (CGD01) received the SARSAT alert and contacted Sector Air Station Elizabeth City, instructing them to launch a C-130 to the SARSAT position. Through the Global Maritime Distress and Safety System, nearby mariners were alerted to the distress. A Hong Kong-flagged chemical tanker, ALPINE MELINA, was vectored to the AELA’s positon and recovered 3 people from the vessel. There were no illnesses or injuries reported. "
"Home Port - Washington, DC
On 07 May 2017 at 1857 UTC (1157 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 47 28.8N 120 50.73W, in Wenatchee National Forest, WA. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the Chelan County Sheriff’s Department. The Sheriff’s Department launched a helicopter to the coordinates provided by SARSAT and determined that the owner of the PLB was stranded on a ledge. The Sheriff’s Department was unable to rescue the owner due to altitude. The AFRCC then contacted Naval Air Station Whidbey Island, which dispatched a helicopter and was able to rescue the owner. Only minor injuries were reported. 
1 SARSAT RESCUE",05/07/2017,PLB,T,PLB (Personal Locator Beacon),47.48,-120.8455,1,"Home Port - Washington, DC","On 07 May 2017 at 1857 UTC (1157 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 47 28.8N 120 50.73W, in Wenatchee National Forest, WA. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the Chelan County Sheriff’s Department. The Sheriff’s Department launched a helicopter to the coordinates provided by SARSAT and determined that the owner of the PLB was stranded on a ledge. The Sheriff’s Department was unable to rescue the owner due to altitude. The AFRCC then contacted Naval Air Station Whidbey Island, which dispatched a helicopter and was able to rescue the owner. Only minor injuries were reported. "
"Home Port - Venice, CA
On 08 May 2017 at 2218 UTC (1518 MST) the COSPAS-SARSAT system detected a 406 MHz PLB at 33 14.9N 110 49.9W, approximately 70 miles east of Phoenix, AZ. The beacon was activated when a hiker was injured. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Gila County Sheriff’s Department. Using the SARSAT coordinates, the Sheriff’s Department located and rescued the owner. 
1 SARSAT RESCUE",05/08/2017,PLB,T,PLB (Personal Locator Beacon),33.24833333,-110.8316667,1,"Home Port - Venice, CA","On 08 May 2017 at 2218 UTC (1518 MST) the COSPAS-SARSAT system detected a 406 MHz PLB at 33 14.9N 110 49.9W, approximately 70 miles east of Phoenix, AZ. The beacon was activated when a hiker was injured. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Gila County Sheriff’s Department. Using the SARSAT coordinates, the Sheriff’s Department located and rescued the owner. "
"Home Port - Miami, FL
On 12 May 2017 at 1446 UTC (1046 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 51.4N 79 48.5W, approximately 17 NM east of Miami Beach, FL. The 38-foot fishing vessel BLUE YONDER had become disabled due to a dead battery. The owner of the BLUE YONDER contacted Coast Guard Sector Miami (CGSM) and was advised to activate his EPIRB to help pinpoint his location. Coast Guard District 7 (CGD07) received the SARSAT alert, dispatched a rescue helicopter, and launched the Coast Guard Cutter (CGC) MARGARET NORVELL. The CGC MARGARET NORVELL arrived on scene and relayed communication to the BLUE YONDER's sister ship. The CGC MARGARET NORVELL remained on scene until the sister ship arrived and towed the BLUE YONDER to shore. 
5 SARSAT RESCUES",05/12/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.85666667,-79.80833333,5,"Home Port - Miami, FL","On 12 May 2017 at 1446 UTC (1046 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 51.4N 79 48.5W, approximately 17 NM east of Miami Beach, FL. The 38-foot fishing vessel BLUE YONDER had become disabled due to a dead battery. The owner of the BLUE YONDER contacted Coast Guard Sector Miami (CGSM) and was advised to activate his EPIRB to help pinpoint his location. Coast Guard District 7 (CGD07) received the SARSAT alert, dispatched a rescue helicopter, and launched the Coast Guard Cutter (CGC) MARGARET NORVELL. The CGC MARGARET NORVELL arrived on scene and relayed communication to the BLUE YONDER's sister ship. The CGC MARGARET NORVELL remained on scene until the sister ship arrived and towed the BLUE YONDER to shore. "
"Home Port - Lake Stevens, WA
On 13 May 2017 at 1634 UTC (0934 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 48 05.0N 121 46.5W, approximately 1 mile south of Verlot, WA in Mount Pilchuck State Park. The PLB was activated when the owner started to experience heart attack-like symptoms. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the Washington State Watch Officer, who then notified the Snohomish County Sheriff's Department. The Sheriff's Department arrived on scene, accompanied by Emergency Medical Respondents, and after initial medical assessment reported to the AFRCC that the distressed individual suffered an anxiety attack and was being transferred to a local hospital for further evaluation. 
1 SARSAT RESCUE",05/13/2017,PLB,T,PLB (Personal Locator Beacon),48.08333333,-121.775,1,"Home Port - Lake Stevens, WA","On 13 May 2017 at 1634 UTC (0934 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 48 05.0N 121 46.5W, approximately 1 mile south of Verlot, WA in Mount Pilchuck State Park. The PLB was activated when the owner started to experience heart attack-like symptoms. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the Washington State Watch Officer, who then notified the Snohomish County Sheriff's Department. The Sheriff's Department arrived on scene, accompanied by Emergency Medical Respondents, and after initial medical assessment reported to the AFRCC that the distressed individual suffered an anxiety attack and was being transferred to a local hospital for further evaluation. "
"Home Port - Barrow, AK
On 15 May 2017 at 0256 UTC (1856 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 12.8N 159 45.6W, 88 miles southwest of Barrow, AK. The owner activated the PLB after their car broke down. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue (NSBSAR). NSBSAR sent a helicopter, which rescued the three individuals in the car. No injuries were reported. 
3 SARSAT RESCUES",05/15/2017,PLB,T,PLB (Personal Locator Beacon),70.21333333,-159.76,3,"Home Port - Barrow, AK","On 15 May 2017 at 0256 UTC (1856 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 12.8N 159 45.6W, 88 miles southwest of Barrow, AK. The owner activated the PLB after their car broke down. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue (NSBSAR). NSBSAR sent a helicopter, which rescued the three individuals in the car. No injuries were reported. "
"Home Port - Delray Beach, FL
On 15 May 2017 at 0528 UTC (0128 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 23 42.5N 80 53.6W, 87 NM northeast of Havana, Cuba. A catamaran struck something, causing it to take on water and waking up the man onboard. The man got on deck and realized that his wife, who was supposed to be standing watch on deck, was missing. He also realized that boat was taking on water quickly and decided to abandon ship. He got into the vessel’s life raft and activated the PLB, then used a satellite phone to call a friend, who contacted the International Emergency Response Coordination Center (IERCC). The IERCC contacted Coast Guard District 07, which had already received the PLB alert and used the position to direct assets to the scene and rescue the man. A search was then started for his wife. 
1 SARSAT RESCUE",05/15/2017,PLB,M,PLB (Personal Locator Beacon),23.70833333,-80.89333333,1,"Home Port - Delray Beach, FL","On 15 May 2017 at 0528 UTC (0128 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 23 42.5N 80 53.6W, 87 NM northeast of Havana, Cuba. A catamaran struck something, causing it to take on water and waking up the man onboard. The man got on deck and realized that his wife, who was supposed to be standing watch on deck, was missing. He also realized that boat was taking on water quickly and decided to abandon ship. He got into the vessel’s life raft and activated the PLB, then used a satellite phone to call a friend, who contacted the International Emergency Response Coordination Center (IERCC). The IERCC contacted Coast Guard District 07, which had already received the PLB alert and used the position to direct assets to the scene and rescue the man. A search was then started for his wife. "
"Home Port - San Francisco, CA
On 21 May 2017 at 0119 UTC (1719 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 57 31.6N 136 1.2W, approximately 44 miles northwest of Sitka, AK. The PLB was activated when two kayakers experienced deteriorating weather and poor communications. Coast Guard District 17 received the SARSAT alert and diverted two helicopters to the SARSAT location. Both kayakers were rescued and transported to Sitka with no medical concerns.
2 SARSAT RESCUES",05/21/2017,PLB,M,PLB (Personal Locator Beacon),57.52666667,-136.02,2,"Home Port - San Francisco, CA","On 21 May 2017 at 0119 UTC (1719 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 57 31.6N 136 1.2W, approximately 44 miles northwest of Sitka, AK. The PLB was activated when two kayakers experienced deteriorating weather and poor communications. Coast Guard District 17 received the SARSAT alert and diverted two helicopters to the SARSAT location. Both kayakers were rescued and transported to Sitka with no medical concerns."
"Home Port - Delta Junction, AK
On 23 May 2017 at 0523 UTC (2123 AKDT) the COSPAS-SARSAT system detected a 406 MHz ELT at 67 28.5N 162 05.8W, 37 miles north of Kotzebue, AK. The ELT activated automatically when a small aircraft crashed with two people on board. The Alaska Rescue Coordination Center received the SARSAT alert and contacted the local airfield to request assistance. A Good Samaritan used the SARSAT position to rescue the two people. No injuries were reported.
2 SARSAT RESCUES",05/23/2017,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",67.475,-162.0966667,2,"Home Port - Delta Junction, AK","On 23 May 2017 at 0523 UTC (2123 AKDT) the COSPAS-SARSAT system detected a 406 MHz ELT at 67 28.5N 162 05.8W, 37 miles north of Kotzebue, AK. The ELT activated automatically when a small aircraft crashed with two people on board. The Alaska Rescue Coordination Center received the SARSAT alert and contacted the local airfield to request assistance. A Good Samaritan used the SARSAT position to rescue the two people. No injuries were reported."
"Home Port - Torrance, CA
On 26 May 2017 at 0125 UTC (1825 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 34 17.0N 117 38.5W, approximately 28 miles northwest of San Bernardino, CA. The PLB was activated when a hiker was injured while hiking near Mt. San Antonio. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the California Office of Emergency Services (CA OES). AFRCC provided location coordinates to CA OES, which then forwarded all information to the San Bernardino County Sheriff’s Department. The San Bernardino County Sheriff launched a helicopter to the SARSAT position. The helicopter aircrew located the hiker, but they were unable to land due to poor weather conditions. The helicopter aircrew informed the hiker via PA system that a ground team would come to his aid. The ground team arrived on scene and escorted the hiker safely down the mountain. 
1 SARSAT RESCUE",05/26/2017,PLB,T,PLB (Personal Locator Beacon),34.28333333,-117.6416667,1,"Home Port - Torrance, CA","On 26 May 2017 at 0125 UTC (1825 PDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 34 17.0N 117 38.5W, approximately 28 miles northwest of San Bernardino, CA. The PLB was activated when a hiker was injured while hiking near Mt. San Antonio. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the California Office of Emergency Services (CA OES). AFRCC provided location coordinates to CA OES, which then forwarded all information to the San Bernardino County Sheriff’s Department. The San Bernardino County Sheriff launched a helicopter to the SARSAT position. The helicopter aircrew located the hiker, but they were unable to land due to poor weather conditions. The helicopter aircrew informed the hiker via PA system that a ground team would come to his aid. The ground team arrived on scene and escorted the hiker safely down the mountain. "
"Home Port - Golden, CO
On 27 May 2017 at 2223 UTC (1823 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 37 55.3N 111 22.9W, in Long Canyon, UT. The PLB was manually activated by a hiker after falling off a 40-foot cliff face. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Garfield County Sheriff’s Department, which dispatched an air ambulance to the scene. The aircrew located the hiker and transported him to a local hospital for treatment of his injuries. 
1 SARSAT RESCUE",05/27/2017,PLB,T,PLB (Personal Locator Beacon),37.92166667,-111.3816667,1,"Home Port - Golden, CO","On 27 May 2017 at 2223 UTC (1823 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 37 55.3N 111 22.9W, in Long Canyon, UT. The PLB was manually activated by a hiker after falling off a 40-foot cliff face. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Garfield County Sheriff’s Department, which dispatched an air ambulance to the scene. The aircrew located the hiker and transported him to a local hospital for treatment of his injuries. "
"Home Port - Sanford, FL
On 28 May 2017 at 1426 UTC (1026 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 28 28.9N 80 07.4W, 17 NM northeast of Port Canaveral, FL. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted Sector Jacksonville, which issued an Urgent Marine Information Broadcast and diverted a helicopter from Coast Guard Air Station Miami. The helicopter arrived on scene and discovered an abandoned vessel. The aircrew expanded their search pattern and located four individuals in the water, all with life vests. The aircrew directed a Coast Guard Response Boat to the 4 individuals. The 4 individuals were recovered with no injuries. 
4 SARSAT RESCUES",05/28/2017,PLB,M,PLB (Personal Locator Beacon),28.48166667,-80.12333333,4,"Home Port - Sanford, FL","On 28 May 2017 at 1426 UTC (1026 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 28 28.9N 80 07.4W, 17 NM northeast of Port Canaveral, FL. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted Sector Jacksonville, which issued an Urgent Marine Information Broadcast and diverted a helicopter from Coast Guard Air Station Miami. The helicopter arrived on scene and discovered an abandoned vessel. The aircrew expanded their search pattern and located four individuals in the water, all with life vests. The aircrew directed a Coast Guard Response Boat to the 4 individuals. The 4 individuals were recovered with no injuries. "
"Home Port - Barrow, AK
On 29 May 2017 at 0411 UTC (2011 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 68 17.9N 166 22.1W, approximately 12 miles southeast of Barrow, AK. The PLB was activated when the operator's four wheeler became inoperable. The Alaska Rescue Coordination Center received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSB). NSB launched a ground crew to the SARSAT location, recovered the operator, and transported him safely to North Slope Borough, AK. 
1 SARSAT RESCUE",05/29/2017,PLB,T,PLB (Personal Locator Beacon),68.29833333,-166.3683333,1,"Home Port - Barrow, AK","On 29 May 2017 at 0411 UTC (2011 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 68 17.9N 166 22.1W, approximately 12 miles southeast of Barrow, AK. The PLB was activated when the operator's four wheeler became inoperable. The Alaska Rescue Coordination Center received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSB). NSB launched a ground crew to the SARSAT location, recovered the operator, and transported him safely to North Slope Borough, AK. "
"Home Port - New Orleans, LA
On 29 May 2017 at 0952 UTC (0552 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 28 49.2N 91 42.5W, approximately 108 NM southwest of New Orleans, LA. The EPIRB was activated when the motor vessel GAYLE CROSBY began taking on water. Coast Guard District 8 (CGD08) received the SARSAT alert which correlated to a mayday call received by Coast Guard Sector New Orleans moments later. CGD08 issued an Urgent Marine Information Broadcast which was responded to by the Good Samaritan vessel GI CHRISTINA. The GI CHRISTINA arrived on scene and rescued 3 individuals found in the water clinging to a flotation device. One person remains missing, and was last seen clinging to the hull of GAYLE CROSBY before the vessel sank. 
3 SARSAT RESCUES",05/29/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.82,-91.70833333,3,"Home Port - New Orleans, LA","On 29 May 2017 at 0952 UTC (0552 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 28 49.2N 91 42.5W, approximately 108 NM southwest of New Orleans, LA. The EPIRB was activated when the motor vessel GAYLE CROSBY began taking on water. Coast Guard District 8 (CGD08) received the SARSAT alert which correlated to a mayday call received by Coast Guard Sector New Orleans moments later. CGD08 issued an Urgent Marine Information Broadcast which was responded to by the Good Samaritan vessel GI CHRISTINA. The GI CHRISTINA arrived on scene and rescued 3 individuals found in the water clinging to a flotation device. One person remains missing, and was last seen clinging to the hull of GAYLE CROSBY before the vessel sank. "
"Home Port - Barrow, AK
On 30 May 2017 at 0021 UTC (1621 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 41.2N 159 06.4W, approximately 63 miles southwest of Barrow, AK. The PLB was activated when the operator's vehicle became inoperable. The Alaska Rescue Coordination Center received the SARSAT alert and contacted the North Slope Borough Search and Rescue (NSB). The NSB launched a ground crew to the SARSAT location, recovered the operator, and transported him to Barrow Hospital. 
1 SARSAT RESCUE",05/30/2017,PLB,T,PLB (Personal Locator Beacon),70.68666667,-159.1066667,1,"Home Port - Barrow, AK","On 30 May 2017 at 0021 UTC (1621 AKDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 70 41.2N 159 06.4W, approximately 63 miles southwest of Barrow, AK. The PLB was activated when the operator's vehicle became inoperable. The Alaska Rescue Coordination Center received the SARSAT alert and contacted the North Slope Borough Search and Rescue (NSB). The NSB launched a ground crew to the SARSAT location, recovered the operator, and transported him to Barrow Hospital. "
"Home Port - Not Registered
On 30 May 2017 at 0217 UTC (2217 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 43.7N 76 09.3W, 17 NM northeast of Newport News, VA. The EPIRB was activated when the sailing vessel SWEET REVENGE, with one person on board, struck an unknown object and became disabled. Coast Guard District 5 received the SARSAT alert and relayed the information to Coast Guard Station Milford Haven. Coast Guard Station Milford Haven launched a rescue boat to the SARSAT location. The rescue boat arrived on scene, rescued the distressed individual, and transported him safely to Station Milford Haven. 
1 SARSAT RESCUE",05/30/2017,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",37.72833333,-76.155,1,Home Port - Not Registered,"On 30 May 2017 at 0217 UTC (2217 EDT) the COSPAS-SARSAT system detected a 406 MHz EPIRB at 37 43.7N 76 09.3W, 17 NM northeast of Newport News, VA. The EPIRB was activated when the sailing vessel SWEET REVENGE, with one person on board, struck an unknown object and became disabled. Coast Guard District 5 received the SARSAT alert and relayed the information to Coast Guard Station Milford Haven. Coast Guard Station Milford Haven launched a rescue boat to the SARSAT location. The rescue boat arrived on scene, rescued the distressed individual, and transported him safely to Station Milford Haven. "
"Home Port - Medford, OR
On 04 June 2017 at 2017 UTC (1617 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 42 39.4N 123 38.2W, approximately 5 miles north of Galice, OR. The PLB was activated by a hiker who became ill in a remote area near the Rogue River. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Oregon Office of Emergency Management (OR OEM). The OR OEM dispatched a search and rescue (SAR) team from the Josephine County Sheriff's Office to the SARSAT coordinates. The SAR team located the hiker and coordinated a Life Flight helicopter to the scene. The helicopter transported the hiker to a local hospital for medical attention. 
1 SARSAT RESCUE",06/04/2017,PLB,M,PLB (Personal Locator Beacon),42.65666667,-123.6366667,1,"Home Port - Medford, OR","On 04 June 2017 at 2017 UTC (1617 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 42 39.4N 123 38.2W, approximately 5 miles north of Galice, OR. The PLB was activated by a hiker who became ill in a remote area near the Rogue River. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Oregon Office of Emergency Management (OR OEM). The OR OEM dispatched a search and rescue (SAR) team from the Josephine County Sheriff's Office to the SARSAT coordinates. The SAR team located the hiker and coordinated a Life Flight helicopter to the scene. The helicopter transported the hiker to a local hospital for medical attention. "
"Home Port - Berkley, CA
On 07 June 2017 at 2159 UTC (1759 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 36 15.6N 121 40.1W, in Pfeiffer Big Sur State Park, CA. A hiker got lost and activated her PLB. The Air Force Rescue Coordination Center received the alert and contacted the California Highway Patrol. The California Highway Patrol sent a helicopter to the SARSAT coordinates and picked up the hiker. The hiker refused medical treatment and was released. 
1 SARSAT RESCUE",06/07/2017,PLB,T,PLB (Personal Locator Beacon),36.26,-121.6683333,1,"Home Port - Berkley, CA","On 07 June 2017 at 2159 UTC (1759 EDT) the COSPAS-SARSAT system detected a 406 MHz PLB at 36 15.6N 121 40.1W, in Pfeiffer Big Sur State Park, CA. A hiker got lost and activated her PLB. The Air Force Rescue Coordination Center received the alert and contacted the California Highway Patrol. The California Highway Patrol sent a helicopter to the SARSAT coordinates and picked up the hiker. The hiker refused medical treatment and was released. "
