Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Barrow, AK
On 15 March 2016 at 2212 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 71 07.13N 156 50.93W, 10 NM south of Barrow, AK. The PLB was activated when an individual experienced mechanical failure with his snow machine. Alaska Rescue Coordination Center received the alert and notified North Slope Borough, who dispatched a ground team from Barrow and transported the individual back to town. 1 SARSAT RESCUE
",03/15/2016,PLB,T,PLB (Personal Locator Beacon),71.11883333,-156.8488333,1,"Home Port - Barrow, AK","On 15 March 2016 at 2212 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 71 07.13N 156 50.93W, 10 NM south of Barrow, AK. The PLB was activated when an individual experienced mechanical failure with his snow machine. Alaska Rescue Coordination Center received the alert and notified North Slope Borough, who dispatched a ground team from Barrow and transported the individual back to town. 1 SARSAT RESCUE"
"Home Port - Minneapolis, MN
On 17 March 2016 at 2032 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 28.33N 109 55.00W, 22 miles southwest of Moab, UT. The Air Force Rescue Coordination Center received the alert and notified the Utah State Search and Rescue. The position of the beacon plotted in an extremely remote mountainous area of the Canyonlands National Park. The San Juan County Sheriff launched search and rescue teams to the SARSAT position. Upon arriving on the scene, they found a fallen hiker. A local rescue helicopter transported the hiker to a medical facility for treatment of injuries. 1 SARSAT RESCUE
",03/17/2016,PLB,T,PLB (Personal Locator Beacon),38.47216667,-109.9166667,1,"Home Port - Minneapolis, MN","On 17 March 2016 at 2032 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 28.33N 109 55.00W, 22 miles southwest of Moab, UT. The Air Force Rescue Coordination Center received the alert and notified the Utah State Search and Rescue. The position of the beacon plotted in an extremely remote mountainous area of the Canyonlands National Park. The San Juan County Sheriff launched search and rescue teams to the SARSAT position. Upon arriving on the scene, they found a fallen hiker. A local rescue helicopter transported the hiker to a medical facility for treatment of injuries. 1 SARSAT RESCUE"
"Home Port - Monroe, GA
On 18 March 2016 at 1710 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 40 23.1N 105 40.6W, about 1 NM northwest of Tombstone Ridge in the Rocky Mountain National Park, Larimer County, CO. The PLB was activated by the beacon owner, a rock climber, when he came in contact with another rock climber who had fallen and sustained a broken leg in very remote and rugged terrain. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Colorado Search and Rescue Board, who in turn alerted Larimer County Search and Rescue. A high-angle rescue team was launched to the SARSAT position and the climber was evacuated to a local hospital for medical attention. 1 SARSAT RESCUE
",03/18/2016,PLB,T,PLB (Personal Locator Beacon),40.385,-105.6766667,1,"Home Port - Monroe, GA","On 18 March 2016 at 1710 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 40 23.1N 105 40.6W, about 1 NM northwest of Tombstone Ridge in the Rocky Mountain National Park, Larimer County, CO. The PLB was activated by the beacon owner, a rock climber, when he came in contact with another rock climber who had fallen and sustained a broken leg in very remote and rugged terrain. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Colorado Search and Rescue Board, who in turn alerted Larimer County Search and Rescue. A high-angle rescue team was launched to the SARSAT position and the climber was evacuated to a local hospital for medical attention. 1 SARSAT RESCUE"
"Home Port - Seabrook, TX
On 19 March 2016 at 1111 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 28 59.0N 94 08.6W, about 39 NM southeast of Galveston, TX. The EPIRB was manually activated when the 41-foot sailing vessel, Homer’s Odyssey, with 3 people on board, became disabled and lost communications with the Coast Guard. The vessel had made radio contact with Coast Guard Sector Houston-Galveston (SHG) and reported their situation. SHG issued an Urgent Marine Information Broadcast and launched a boat. Due to intermittent communications and approaching weather conditions, the crew was advised to activate their EPIRB so that a better position could be obtained. Eventually communications were lost completely and Coast Guard District 8 launched a helicopter. The helicopter located the Homer’s Odyssey and vectored in the Coast Guard's boat. The Coast Guard's boat took the disabled vessel in tow to Galveston, TX. 3 SARSAT RESCUES
",03/19/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.98333333,-94.14333333,3,"Home Port - Seabrook, TX","On 19 March 2016 at 1111 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 28 59.0N 94 08.6W, about 39 NM southeast of Galveston, TX. The EPIRB was manually activated when the 41-foot sailing vessel, Homer’s Odyssey, with 3 people on board, became disabled and lost communications with the Coast Guard. The vessel had made radio contact with Coast Guard Sector Houston-Galveston (SHG) and reported their situation. SHG issued an Urgent Marine Information Broadcast and launched a boat. Due to intermittent communications and approaching weather conditions, the crew was advised to activate their EPIRB so that a better position could be obtained. Eventually communications were lost completely and Coast Guard District 8 launched a helicopter. The helicopter located the Homer’s Odyssey and vectored in the Coast Guard's boat. The Coast Guard's boat took the disabled vessel in tow to Galveston, TX. 3 SARSAT RESCUES"
"Home Port - Dowagiac, MI
On 22 March 2016 at 0246 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 00N 111 58.73W, 8 NM southeast of Grand Canyon Village, AZ. An injured hiker activated the PLB. The Air Force Rescue Coordination Center received the SARSAT alert and notified the Arizona Search and Rescue Coordinator, who contacted the National Park Service (NPS). The NPS dispatched a team that rescued the injured hiker. 1 SARSAT RESCUE
",03/22/2016,PLB,T,PLB (Personal Locator Beacon),36,-111.9788333,1,"Home Port - Dowagiac, MI","On 22 March 2016 at 0246 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 36 00N 111 58.73W, 8 NM southeast of Grand Canyon Village, AZ. An injured hiker activated the PLB. The Air Force Rescue Coordination Center received the SARSAT alert and notified the Arizona Search and Rescue Coordinator, who contacted the National Park Service (NPS). The NPS dispatched a team that rescued the injured hiker. 1 SARSAT RESCUE"
"Home Port - Seaside, CA
On 22 March 2016 at 1346 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 59.45N 122 40.82W, 1 NM south of Red Bluff, CA. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and called the beacon’s emergency contact, who said that the PLB owner lived in a remote location and could be in distress. AFRCC contacted the California Office of Emergency Services, which dispatched a helicopter. The owner was transported to a hospital. 1 SARSAT RESCUE
",03/22/2016,PLB,T,PLB (Personal Locator Beacon),39.99083333,-122.6803333,1,"Home Port - Seaside, CA","On 22 March 2016 at 1346 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 59.45N 122 40.82W, 1 NM south of Red Bluff, CA. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and called the beacon’s emergency contact, who said that the PLB owner lived in a remote location and could be in distress. AFRCC contacted the California Office of Emergency Services, which dispatched a helicopter. The owner was transported to a hospital. 1 SARSAT RESCUE"
"Home Port - Fort Lauderdale, FL
On 24 March 2016 at 0930 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 06.8N 77 35.9W, about 6 NM north of Nassau, Bahamas. The EPIRB was activated by the crew of the vessel Sainte Paix when it became disabled. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted Operation Bahamas, Turks and Caicos (OPBAT). OPBAT informed the Royal Bahamas Defence Force (RBDF), which launched a surface asset to the SARSAT position. The RBDF vessel arrived on scene and towed the Sainte Paix to Nassau. 1 SARSAT RESCUE
",03/24/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.11333333,-77.59833333,1,"Home Port - Fort Lauderdale, FL","On 24 March 2016 at 0930 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 25 06.8N 77 35.9W, about 6 NM north of Nassau, Bahamas. The EPIRB was activated by the crew of the vessel Sainte Paix when it became disabled. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted Operation Bahamas, Turks and Caicos (OPBAT). OPBAT informed the Royal Bahamas Defence Force (RBDF), which launched a surface asset to the SARSAT position. The RBDF vessel arrived on scene and towed the Sainte Paix to Nassau. 1 SARSAT RESCUE"
"Home Port - Port Saint Lucie, FL
On 25 March 2016 at 1155 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 26 42.0N 080 55.8W, approximately 2 miles west of Lake Harbor, FL. The ELT was automatically activated when a Piper J5A single engine aircraft crash-landed south of Lake Okeechobee, FL. The Air Force Rescue Coordination Center had been notified of the crash because the pilot of the aircraft contacted 911 after crashing. The SARSAT coordinates led first responders to the crash site. The pilot of the aircraft was taken to a local hospital for medical attention. The ELT was secured by first responders at the scene. 1 SARSAT RESCUE
",03/25/2016,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",26.7,-80.93,1,"Home Port - Port Saint Lucie, FL","On 25 March 2016 at 1155 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 26 42.0N 080 55.8W, approximately 2 miles west of Lake Harbor, FL. The ELT was automatically activated when a Piper J5A single engine aircraft crash-landed south of Lake Okeechobee, FL. The Air Force Rescue Coordination Center had been notified of the crash because the pilot of the aircraft contacted 911 after crashing. The SARSAT coordinates led first responders to the crash site. The pilot of the aircraft was taken to a local hospital for medical attention. The ELT was secured by first responders at the scene. 1 SARSAT RESCUE"
"Home Port - France
On 26 March 2016 at 2015 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 04.1N 79 25.4W, about 32 NM south of San Fernando, Cuba. The EPIRB was manually activated when the sailing vessel Calico Jack became grounded on a coral reef. Coast Guard District 7 (CGD07) received the SARSAT alert, and due to the position plotting within Cuban waters, contacted the Cuban Border Guard. It was reported back to CGD07 that the Calico Jack was assisted by the Good Samaritan vessel PURA VIDA after an Urgent Marine Information Broadcast message with coordinates was issued. 2 SARSAT RESCUES
",03/26/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.06833333,-79.42333333,2,Home Port - France,"On 26 March 2016 at 2015 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 21 04.1N 79 25.4W, about 32 NM south of San Fernando, Cuba. The EPIRB was manually activated when the sailing vessel Calico Jack became grounded on a coral reef. Coast Guard District 7 (CGD07) received the SARSAT alert, and due to the position plotting within Cuban waters, contacted the Cuban Border Guard. It was reported back to CGD07 that the Calico Jack was assisted by the Good Samaritan vessel PURA VIDA after an Urgent Marine Information Broadcast message with coordinates was issued. 2 SARSAT RESCUES"
"Home Port - Victor, MT
On 27 March 2016 at 2356 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 26.4N 105 57.7W, about 58 NM southwest of Colorado Springs, CO. The PLB was activated when a hiker suffered a dislocated hip. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the Colorado Search and Rescue Board (CSRB). CSRB briefed Fremont Country Search and Rescue, which launched a ground team. The ground team located the injured hiker at the SARSAT position and transported him to an emergency facility. 1 SARSAT RESCUE
",03/27/2016,PLB,T,PLB (Personal Locator Beacon),38.44,-105.9616667,1,"Home Port - Victor, MT","On 27 March 2016 at 2356 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 38 26.4N 105 57.7W, about 58 NM southwest of Colorado Springs, CO. The PLB was activated when a hiker suffered a dislocated hip. The Air Force Rescue Coordination Center (AFRCC) received the SARSAT alert and contacted the Colorado Search and Rescue Board (CSRB). CSRB briefed Fremont Country Search and Rescue, which launched a ground team. The ground team located the injured hiker at the SARSAT position and transported him to an emergency facility. 1 SARSAT RESCUE"
"Home Port - West Palm Beach, FL
On 30 Mar 2016 at 1343 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 26 54.0N 78 14.4W, about 10 NM north of Grand Bahama, BS. The EPIRB was manually activated by the operator of a 31-foot pleasure craft when it began taking on water. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted the registered owner, who stated that he had loaned his EPIRB to a friend to use on another boat. CGD07 diverted a Navy helicopter from the Atlantic Undersea Test and Evaluation Center and directed them to issue an Urgent Marine Information Broadcast. The helicopter arrived on scene, conducted a hoist of the 1 person on board, and transported the individual to Freeport, BS. 1 SARSAT RESCUE
",03/30/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.9,-78.24,1,"Home Port - West Palm Beach, FL","On 30 Mar 2016 at 1343 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 26 54.0N 78 14.4W, about 10 NM north of Grand Bahama, BS. The EPIRB was manually activated by the operator of a 31-foot pleasure craft when it began taking on water. Coast Guard District 7 (CGD07) received the SARSAT alert and contacted the registered owner, who stated that he had loaned his EPIRB to a friend to use on another boat. CGD07 diverted a Navy helicopter from the Atlantic Undersea Test and Evaluation Center and directed them to issue an Urgent Marine Information Broadcast. The helicopter arrived on scene, conducted a hoist of the 1 person on board, and transported the individual to Freeport, BS. 1 SARSAT RESCUE"
"Home Port - Wrangell, AK
On 08 April 2016 at 1716 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 57 15.4N 134 12.9W, 17 NM southeast of Angoon, AK in rugged mountainous terrain. The Alaska Rescue Coordination Center (AKRCC) and Coast Guard District 17 (CGD17) received the SARSAT alert. AKRCC contacted the registered ELT owner, who reported that four passengers were onboard an aircraft flying from Wrangell to Angoon. CGD17 dispatched an MH-60 helicopter to the SARSAT location. A rescue team lowered from the helicopter hiked 400 feet up the mountain to the crash site and located 1 survivor. The survivor was hoisted onto the helicopter and transported to a hospital in Juneau for medical attention. The other three passengers did not survive the crash. 1 SARSAT RESCUE
",04/08/2016,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",57.25666667,-134.215,1,"Home Port - Wrangell, AK","On 08 April 2016 at 1716 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 57 15.4N 134 12.9W, 17 NM southeast of Angoon, AK in rugged mountainous terrain. The Alaska Rescue Coordination Center (AKRCC) and Coast Guard District 17 (CGD17) received the SARSAT alert. AKRCC contacted the registered ELT owner, who reported that four passengers were onboard an aircraft flying from Wrangell to Angoon. CGD17 dispatched an MH-60 helicopter to the SARSAT location. A rescue team lowered from the helicopter hiked 400 feet up the mountain to the crash site and located 1 survivor. The survivor was hoisted onto the helicopter and transported to a hospital in Juneau for medical attention. The other three passengers did not survive the crash. 1 SARSAT RESCUE"
"Home Port - New Orleans, LA 
On 11 April 2016 at 2250 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 37 43.27N 111 07.33W, 21 NM west of Ticaboo, UT. The PLB was activated when its owner’s vehicle broke down and cell phone service was unavailable. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the local sheriff's department, which picked up the owner. 1 SARSAT RESCUE
",04/11/2016,PLB,T,PLB (Personal Locator Beacon),37.72116667,-111.1221667,1,"Home Port - New Orleans, LA ","On 11 April 2016 at 2250 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 37 43.27N 111 07.33W, 21 NM west of Ticaboo, UT. The PLB was activated when its owner’s vehicle broke down and cell phone service was unavailable. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the local sheriff's department, which picked up the owner. 1 SARSAT RESCUE"
"Home Port - Barrow, AK
On 12 April 2016 at 0225 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 50.0N 157 35.7W, about 31 NM southwest of Barrow, AK. The PLB was activated when a hunter broke his arm. The Alaska Rescue Coordination Center received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSB dispatched a ground team to the SARSAT position and recovered the injured hunter. 1 SARSAT RESCUE
",04/12/2016,PLB,T,PLB (Personal Locator Beacon),70.83333333,-157.595,1,"Home Port - Barrow, AK","On 12 April 2016 at 0225 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 50.0N 157 35.7W, about 31 NM southwest of Barrow, AK. The PLB was activated when a hunter broke his arm. The Alaska Rescue Coordination Center received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSB dispatched a ground team to the SARSAT position and recovered the injured hunter. 1 SARSAT RESCUE"
"Home Port - Cheyenne, WY
On 17 April 2016 at 1826 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 41.47N 106 20.87W, 3 NM north of Vail, CO. The owner activated the PLB when a member of his group was injured while hiking. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Colorado Emergency Management Department. The individual was airlifted to an ambulance and then taken to the hospital. 1 SARSAT RESCUE
",04/17/2016,PLB,T,PLB (Personal Locator Beacon),39.69116667,-106.3478333,1,"Home Port - Cheyenne, WY","On 17 April 2016 at 1826 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 39 41.47N 106 20.87W, 3 NM north of Vail, CO. The owner activated the PLB when a member of his group was injured while hiking. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the Colorado Emergency Management Department. The individual was airlifted to an ambulance and then taken to the hospital. 1 SARSAT RESCUE"
"Home Port - Barrow, AK
On 22 April 2016 at 1152 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 40.3N 159 40.1W, 7 NM west of Wainwright, AK. The PLB was activated when a snow machine broke down with 2 people on board. Alaska Rescue Coordination Center received the SARSAT alert and notified North Slope Borough, which dispatched a ground team from Wainwright to transport the individuals back to town. 1 SARSAT RESCUE
",04/22/2016,PLB,T,PLB (Personal Locator Beacon),70.67166667,-159.6683333,1,"Home Port - Barrow, AK","On 22 April 2016 at 1152 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 70 40.3N 159 40.1W, 7 NM west of Wainwright, AK. The PLB was activated when a snow machine broke down with 2 people on board. Alaska Rescue Coordination Center received the SARSAT alert and notified North Slope Borough, which dispatched a ground team from Wainwright to transport the individuals back to town. 1 SARSAT RESCUE"
"Home Port - Ecuador 
On 05 May 2016 at 2225 UTC the COSPAS-SARSAT system detected 406 MHz EPIRB at 02 30.9N 102 23.8W, approximately 700 NM west of the Galapagos Islands. Coast Guard District 11 (PACAREA) diverted the AMVER Vessel Sea Lynx to the SARSAT coordinates. The Sea Lynx crew observed flares and Search and Rescue Transponder (SART) radar pulses as they approached and located the fishing vessel Ciudad de Portoviejo, disabled and adrift in the open ocean. The vessel had sustained an engine room fire that consumed the ship to the waterline. All 21 crew members were taken on board the Sea Lynx via small boat to the Galapagos Islands, where the Ecuadorian Coast Guard assumed responsibility. 21 SARSAT RESCUES
",05/05/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",2.515,-102.3966667,21,Home Port - Ecuador ,"On 05 May 2016 at 2225 UTC the COSPAS-SARSAT system detected 406 MHz EPIRB at 02 30.9N 102 23.8W, approximately 700 NM west of the Galapagos Islands. Coast Guard District 11 (PACAREA) diverted the AMVER Vessel Sea Lynx to the SARSAT coordinates. The Sea Lynx crew observed flares and Search and Rescue Transponder (SART) radar pulses as they approached and located the fishing vessel Ciudad de Portoviejo, disabled and adrift in the open ocean. The vessel had sustained an engine room fire that consumed the ship to the waterline. All 21 crew members were taken on board the Sea Lynx via small boat to the Galapagos Islands, where the Ecuadorian Coast Guard assumed responsibility. 21 SARSAT RESCUES"
"Home Port - Jacksonville, FL
On 05 May 2016 at 1542 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 30 10.0N 080 58.1W, approximately 20 NM southeast of Jacksonville Beach, FL. Coast Guard District 7 received the SARSAT alert, issued an Urgent Marine Information Broadcast and launched a helicopter to the SARSAT position. The helicopter crew was first to arrive on scene and located fishing vessel Talking Trash disabled and adrift in open water without functioning communications. The helicopter remained on scene until a tow boat arrived to tow the vessel back to port. 1 SARSAT RESCUE
",05/05/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",30.16666667,-80.96833333,1,"Home Port - Jacksonville, FL","On 05 May 2016 at 1542 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 30 10.0N 080 58.1W, approximately 20 NM southeast of Jacksonville Beach, FL. Coast Guard District 7 received the SARSAT alert, issued an Urgent Marine Information Broadcast and launched a helicopter to the SARSAT position. The helicopter crew was first to arrive on scene and located fishing vessel Talking Trash disabled and adrift in open water without functioning communications. The helicopter remained on scene until a tow boat arrived to tow the vessel back to port. 1 SARSAT RESCUE"
"Home Port - Lake Charles, LA
On 07 May 2016 at 2204 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 58 29.0N 134 12.8W, 14 NM northeast of Juneau, AK. Coast Guard District 17 (CGD17) received the SARSAT alert and correlated the SARSAT location to a helicopter crash that had been reported at the base of Guardian Mountain on the Norris Glacier. CGD17 coordinated the rescue with local law enforcement. A Temsco helicopter was dispatched to the SARSAT location. The pilot was found at the crash site with serious injuries and transported to Bartlett Hospital in Juneau. 1 SARSAT RESCUE
",05/07/2016,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",58.48333333,-134.2133333,1,"Home Port - Lake Charles, LA","On 07 May 2016 at 2204 UTC the COSPAS-SARSAT system detected a 406 MHz ELT at 58 29.0N 134 12.8W, 14 NM northeast of Juneau, AK. Coast Guard District 17 (CGD17) received the SARSAT alert and correlated the SARSAT location to a helicopter crash that had been reported at the base of Guardian Mountain on the Norris Glacier. CGD17 coordinated the rescue with local law enforcement. A Temsco helicopter was dispatched to the SARSAT location. The pilot was found at the crash site with serious injuries and transported to Bartlett Hospital in Juneau. 1 SARSAT RESCUE"
"Home Port - Port Saint Lucie, FL
On 14 May 2016 at 2037 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 27 15.0N 079 15.0W, 51 NM east of Port St. Lucie, FL. The EPIRB was activated when the sailing vessel SONG BIRD with three persons on board became disabled. Coast Guard District 7 received the SARSAT alert, diverted a helicopter to the scene, and directed Sector Miami to issue an Urgent Marine Information Broadcast. The helicopter aircrew found the SONG BIRD with a disabled engine and no winds for her sails in the open ocean. Sector Miami diverted the fast response cutter BERNARD C WEBBER to the scene and safely towed the vessel to meet Tow Boat US. 3 SARSAT RESCUES
",05/14/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",27.25,-79.25,3,"Home Port - Port Saint Lucie, FL","On 14 May 2016 at 2037 UTC the COSPAS-SARSAT system detected a 406 MHz EPIRB at 27 15.0N 079 15.0W, 51 NM east of Port St. Lucie, FL. The EPIRB was activated when the sailing vessel SONG BIRD with three persons on board became disabled. Coast Guard District 7 received the SARSAT alert, diverted a helicopter to the scene, and directed Sector Miami to issue an Urgent Marine Information Broadcast. The helicopter aircrew found the SONG BIRD with a disabled engine and no winds for her sails in the open ocean. Sector Miami diverted the fast response cutter BERNARD C WEBBER to the scene and safely towed the vessel to meet Tow Boat US. 3 SARSAT RESCUES"
"Home Port - Fayetteville, NC
On 14 May 2016 at 2325 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 34 30.0N 076 30.0W, 6 NM south of Cape Lookout, NC. The crew of the fishing vessel EL INTRUSO II activated the PLB when they became disabled. Coast Guard District 5 received the SARSAT alert and launched a C-130 from Air Station Elizabeth City to the scene. The aircrew located the EL INTRUSO II, disabled with no communications. A motor lifeboat from Station Fort Macon responded to the scene and assisted the EL INTRUSO II and the four persons on board to port. 4 SARSAT RESCUES
",05/14/2016,PLB,M,PLB (Personal Locator Beacon),34.5,-76.5,4,"Home Port - Fayetteville, NC","On 14 May 2016 at 2325 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 34 30.0N 076 30.0W, 6 NM south of Cape Lookout, NC. The crew of the fishing vessel EL INTRUSO II activated the PLB when they became disabled. Coast Guard District 5 received the SARSAT alert and launched a C-130 from Air Station Elizabeth City to the scene. The aircrew located the EL INTRUSO II, disabled with no communications. A motor lifeboat from Station Fort Macon responded to the scene and assisted the EL INTRUSO II and the four persons on board to port. 4 SARSAT RESCUES"
"Home Port - France
On 16 May 2016 at 0430 UTC the COSPAS-SARSAT system detected a 406 MHz Emergency Position-Indicating Radio Beacon (EPIRB) at 38 41.9N 72 58.7W, about 96 NM offshore from Bethany Beach, DE. The EPIRB was activated when the 21-foot sailing vessel Solidaires experienced a transom failure due to weather conditions and began to sink. Coast Guard District 5 (CGD05) received the SARSAT alert with a correlating SPOT report. CGD05 launched a helicopter to the SARSAT position. The helicopter arrived on scene and hoisted the survivor from a life raft. The survivor was later transported to Air Station Atlantic City, NJ. 1 SARSAT RESCUE
",05/16/2016,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",38.69833333,-72.97833333,1,Home Port - France,"On 16 May 2016 at 0430 UTC the COSPAS-SARSAT system detected a 406 MHz Emergency Position-Indicating Radio Beacon (EPIRB) at 38 41.9N 72 58.7W, about 96 NM offshore from Bethany Beach, DE. The EPIRB was activated when the 21-foot sailing vessel Solidaires experienced a transom failure due to weather conditions and began to sink. Coast Guard District 5 (CGD05) received the SARSAT alert with a correlating SPOT report. CGD05 launched a helicopter to the SARSAT position. The helicopter arrived on scene and hoisted the survivor from a life raft. The survivor was later transported to Air Station Atlantic City, NJ. 1 SARSAT RESCUE"
"Home Port - Castle Rock, CO
On 13 May 2016 at 0257 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 45 14.5N 117 18.4W, about 34 NM northeast of Baker City, OR. The PLB was activated by a hiker experiencing a medical emergency. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the local sheriff's department. The sheriff's department located the injured hiker unconscious at the SARSAT position. Life Flight was called in for medevac. 1 SARSAT RESCUE
",05/13/2016,PLB,T,PLB (Personal Locator Beacon),45.24166667,-117.3066667,1,"Home Port - Castle Rock, CO","On 13 May 2016 at 0257 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 45 14.5N 117 18.4W, about 34 NM northeast of Baker City, OR. The PLB was activated by a hiker experiencing a medical emergency. The Air Force Rescue Coordination Center received the SARSAT alert and contacted the local sheriff's department. The sheriff's department located the injured hiker unconscious at the SARSAT position. Life Flight was called in for medevac. 1 SARSAT RESCUE"
"Home Port - Barrow, AK
On 18 May 2016 at 1012 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 71 04.5N 156 55.0W, approximately 15 NM southeast of Barrow, AK. The PLB was activated when its owner and their camping party became stranded. The Alaska Rescue Coordination Center (AKRCC) received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSBSAR deployed a ground team, which located the campers and transported them to Barrow, AK. No injuries or illness to report. 4 SARSAT RESCUES
",05/18/2016,PLB,T,PLB (Personal Locator Beacon),71.075,-156.9166667,4,"Home Port - Barrow, AK","On 18 May 2016 at 1012 UTC the COSPAS-SARSAT system detected a 406 MHz PLB at 71 04.5N 156 55.0W, approximately 15 NM southeast of Barrow, AK. The PLB was activated when its owner and their camping party became stranded. The Alaska Rescue Coordination Center (AKRCC) received the SARSAT alert and contacted North Slope Borough Search and Rescue (NSBSAR). NSBSAR deployed a ground team, which located the campers and transported them to Barrow, AK. No injuries or illness to report. 4 SARSAT RESCUES"
