Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Barrow, AK 
On 12 May 2021 at 0559 UTC (0159 EDT) a Personal Locator Beacon (PLB) Personal Locator Beacon (PLB) was detected at 68 10.6N 152 22.6W, 16 miles west of Anaktuvuk Pass, AK in Gates of the Arctic National Park and Preserve. It was activated by 2 people who were stranded in the wilderness. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which located the party and transported them to safety. 
2 SARSAT RESCUES 
",05/12/2021,PLB,T,PLB (Personal Locator Beacon),68.17666667,-152.3766667,2,"Home Port - Barrow, AK ","On 12 May 2021 at 0559 UTC (0159 EDT) a Personal Locator Beacon (PLB) Personal Locator Beacon (PLB) was detected at 68 10.6N 152 22.6W, 16 miles west of Anaktuvuk Pass, AK in Gates of the Arctic National Park and Preserve. It was activated by 2 people who were stranded in the wilderness. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which located the party and transported them to safety. "
"Home Port - Barrow, AK 
On 14 May 2021 at 1710 UTC (1310 EDT) a Personal Locator Beacon (PLB) was detected at 70 39.2N 157 28W, 8 miles north of Atqasuk, AK. It was activated when an off-road vehicle, with 1 person on board, got stuck. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which sent an Atqusak ground team to the scene and transported the uninjured person to their home village. 
1 SARSAT RESCUE 
",05/14/2021,PLB,T,PLB (Personal Locator Beacon),70.65333333,-157.4666667,1,"Home Port - Barrow, AK ","On 14 May 2021 at 1710 UTC (1310 EDT) a Personal Locator Beacon (PLB) was detected at 70 39.2N 157 28W, 8 miles north of Atqasuk, AK. It was activated when an off-road vehicle, with 1 person on board, got stuck. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which sent an Atqusak ground team to the scene and transported the uninjured person to their home village. "
"Home Port - Barrow, AK 
On 18 May 2021 at 1923 UTC (1523 EDT) a Personal Locator Beacon (PLB) was detected at 70 53.5N 157 33W, 28 miles north of Atqasuk, AK. It was activated when a snowmobile, with 2 people on board, became disabled. The Alaska Rescue Coordination Center received the alert and forwarded the position to North Slope Borough Search and Rescue, which sent a helicopter to the scene and rescued the uninjured snowmobilers. 
2 SARSAT RESCUES 
",05/18/2021,PLB,T,PLB (Personal Locator Beacon),70.89166667,-157.55,2,"Home Port - Barrow, AK ","On 18 May 2021 at 1923 UTC (1523 EDT) a Personal Locator Beacon (PLB) was detected at 70 53.5N 157 33W, 28 miles north of Atqasuk, AK. It was activated when a snowmobile, with 2 people on board, became disabled. The Alaska Rescue Coordination Center received the alert and forwarded the position to North Slope Borough Search and Rescue, which sent a helicopter to the scene and rescued the uninjured snowmobilers. "
"Home Port - Boulevard, CO 
On 20 May 2021 at 0322 UTC (2322 EDT 19 May) a Personal Locator Beacon (PLB) was detected at 36 23.9N 112 28.9W, in Grand Canyon National Park, AZ. It was activated when a hiker in a group of 4 became ill due to dehydration. The Air Force Rescue Coordination Center received the alert and reached the owner's emergency contact, who confirmed that the owner was expected to be in that area. Grand Canyon Preventive Search and Rescue was contacted and dispatched a night search team to the beacon location, found the distressed hiker, and transported them to a local hospital. 
1 SARSAT RESCUE 
",05/20/2021,PLB,T,PLB (Personal Locator Beacon),36.39833333,-112.4816667,1,"Home Port - Boulevard, CO ","On 20 May 2021 at 0322 UTC (2322 EDT 19 May) a Personal Locator Beacon (PLB) was detected at 36 23.9N 112 28.9W, in Grand Canyon National Park, AZ. It was activated when a hiker in a group of 4 became ill due to dehydration. The Air Force Rescue Coordination Center received the alert and reached the owner's emergency contact, who confirmed that the owner was expected to be in that area. Grand Canyon Preventive Search and Rescue was contacted and dispatched a night search team to the beacon location, found the distressed hiker, and transported them to a local hospital. "
"Home Port - Barrow, AK
On 27 May 2021 at 1518 UTC (118 EDT) a Personal Locator Beacon (PLB) was detected at 68 09.1N 151 40.1W, 2 miles northeast of Anaktuvuk Pass, AK. It was activated when an-all terrain vehicle, with 4 people on board, ran out of fuel. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team to the scene and transported all 4 home safely. 
4 SARSAT RESCUES
",05/27/2021,PLB,T,PLB (Personal Locator Beacon),68.15166667,-151.6683333,4,"Home Port - Barrow, AK","On 27 May 2021 at 1518 UTC (118 EDT) a Personal Locator Beacon (PLB) was detected at 68 09.1N 151 40.1W, 2 miles northeast of Anaktuvuk Pass, AK. It was activated when an-all terrain vehicle, with 4 people on board, ran out of fuel. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team to the scene and transported all 4 home safely. "
"Home Port - Grand Canyon, AZ
On 23 May 2021 at 1949 UTC (1549 EDT) a Personal Locator Beacon (PLB) was detected at 35.58N 111 59.2W, in Grand Canyon National Park, AZ. It was activated after an individual sustained a head injury while driving a rented recreational vehicle. The Air Force Rescue Coordination Center received the alert and provided National Park Service authorities with location coordinates. Emergency personnel arrived on scene and transported the individual to a nearby hospital for treatment. 
1 SARSAT RESCUE
",05/23/2021,PLB,T,PLB (Personal Locator Beacon),Not found,-111.9866667,1,"Home Port - Grand Canyon, AZ","On 23 May 2021 at 1949 UTC (1549 EDT) a Personal Locator Beacon (PLB) was detected at 35.58N 111 59.2W, in Grand Canyon National Park, AZ. It was activated after an individual sustained a head injury while driving a rented recreational vehicle. The Air Force Rescue Coordination Center received the alert and provided National Park Service authorities with location coordinates. Emergency personnel arrived on scene and transported the individual to a nearby hospital for treatment. "
"Home Port - Not Registered
On 28 May 2021 at 1643 UTC (1243 EDT) an Emergency Locator Transmitter (ELT) was detected at 40 38.3N 104 56.1W, 8 miles northeast of Fort Collins, CO. It was activated when an aircraft, with 2 people on board, lost power and crashed. The Air Force Rescue Coordination Center received the alert and notified the Fort Collins Police and Poudre Fire Authority, which responded to the incident and transported the 2 injured passengers to a local hospital. 
2 SARSAT RESCUES
",05/28/2021,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",40.63833333,-104.935,2,Home Port - Not Registered,"On 28 May 2021 at 1643 UTC (1243 EDT) an Emergency Locator Transmitter (ELT) was detected at 40 38.3N 104 56.1W, 8 miles northeast of Fort Collins, CO. It was activated when an aircraft, with 2 people on board, lost power and crashed. The Air Force Rescue Coordination Center received the alert and notified the Fort Collins Police and Poudre Fire Authority, which responded to the incident and transported the 2 injured passengers to a local hospital. "
"Home Port - Jacksonville, FL
On 29 May 2021 at 1600 UTC (1200 EDT) an Emergency Locator Transmitter (ELT) was detected at 41 21.3N 111 44.4W, 15 miles northeast of Ogden, UT near Powder Mountain. It was activated after a single-engine propeller aircraft, with 2 people on board, crashed. The Air Force Rescue Coordination Center received the alert and notified the Weber County Sheriff's Office. The aircraft was located; one individual was found deceased and the other had sustained severe burns. The survivor was transported by helicopter to the University of Utah burn unit. 
1 SARSAT RESCUE
",05/29/2021,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",41.355,-111.74,1,"Home Port - Jacksonville, FL","On 29 May 2021 at 1600 UTC (1200 EDT) an Emergency Locator Transmitter (ELT) was detected at 41 21.3N 111 44.4W, 15 miles northeast of Ogden, UT near Powder Mountain. It was activated after a single-engine propeller aircraft, with 2 people on board, crashed. The Air Force Rescue Coordination Center received the alert and notified the Weber County Sheriff's Office. The aircraft was located; one individual was found deceased and the other had sustained severe burns. The survivor was transported by helicopter to the University of Utah burn unit. "
"Home Port - Dayton, WY
On 30 May 2021 at 2019 UTC (1619 EDT) a Personal Locator Beacon (PLB) was detected at 44 47.3N 107 38.9W, 19 miles southwest of Dayton, WY in Bighorn National Forest. It was activated when 4 people riding all-terrain vehicles got stuck in deep snow. The Air Force Rescue Coordination Center received the alert and contacted the registered owner, who sent a ground team to the position and safely recovered the individuals. 
4 SARSAT RESCUES
",05/30/2021,PLB,T,PLB (Personal Locator Beacon),44.78833333,-107.6483333,4,"Home Port - Dayton, WY","On 30 May 2021 at 2019 UTC (1619 EDT) a Personal Locator Beacon (PLB) was detected at 44 47.3N 107 38.9W, 19 miles southwest of Dayton, WY in Bighorn National Forest. It was activated when 4 people riding all-terrain vehicles got stuck in deep snow. The Air Force Rescue Coordination Center received the alert and contacted the registered owner, who sent a ground team to the position and safely recovered the individuals. "
"Home Port - Redmond, WA
On 05 June 2021 at 1233 UTC (0833 EDT) a Personal Locator Beacon (PLB) was detected at 47 43.8N 122 27.1W, 3 NM southeast of Indianola, WA in Puget Sound. It was activated by a kayaker who experienced hypothermia symptoms. Coast Guard District 13 received the alert and deployed a response boat from Station Seattle to the location that assisted the kayaker to safety. 1 SARSAT RESCUE",06/05/2021,PLB,M,PLB (Personal Locator Beacon),47.73,-122.4516667,1,"Home Port - Redmond, WA","On 05 June 2021 at 1233 UTC (0833 EDT) a Personal Locator Beacon (PLB) was detected at 47 43.8N 122 27.1W, 3 NM southeast of Indianola, WA in Puget Sound. It was activated by a kayaker who experienced hypothermia symptoms. Coast Guard District 13 received the alert and deployed a response boat from Station Seattle to the location that assisted the kayaker to safety. 1 SARSAT RESCUE"
"Home Port - Bingham, ME
On 05 June 2021 at 1727 UTC (1327 EDT) a Personal Locator Beacon (PLB) was detected at 45 50.7N 69 54.7W, 2 miles south of Seboomook Lake, ME. It was activated by a man who was experiencing medical concerns. The Air Force Rescue Coordination Center received the alert and notified the Maine State Police, who in turn contacted the Maine Warden Service, which sent a ground team to the scene. The man was transported to a nearby hospital. 1 SARSAT RESCUE",06/05/2021,PLB,M,PLB (Personal Locator Beacon),45.845,-69.91166667,1,"Home Port - Bingham, ME","On 05 June 2021 at 1727 UTC (1327 EDT) a Personal Locator Beacon (PLB) was detected at 45 50.7N 69 54.7W, 2 miles south of Seboomook Lake, ME. It was activated by a man who was experiencing medical concerns. The Air Force Rescue Coordination Center received the alert and notified the Maine State Police, who in turn contacted the Maine Warden Service, which sent a ground team to the scene. The man was transported to a nearby hospital. 1 SARSAT RESCUE"
"Home Port - Not Registered
On 09 June 2021 at 0241 UTC (2241 EDT 08 June) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 58 29.1N 158 42W, 35 NM southwest of Dillingham, AK. It was activated when the fishing vessel FC PETER, with 2 people on board, became disabled due to difficult weather conditions. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast (UMIB), and deployed assets from Air Station Kodiak to the position. Commercial fishing vessel DECO BAY responded to the UMIB, diverted to the scene, and along with a Coast Guard vessel assisted the FC PETER with transit through the breakwater. DECO BAY then accompanied the FC PETER to its destination in Dillingham. 2 SARSAT RESCUES",06/09/2021,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",58.485,-158.7,2,Home Port - Not Registered,"On 09 June 2021 at 0241 UTC (2241 EDT 08 June) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 58 29.1N 158 42W, 35 NM southwest of Dillingham, AK. It was activated when the fishing vessel FC PETER, with 2 people on board, became disabled due to difficult weather conditions. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast (UMIB), and deployed assets from Air Station Kodiak to the position. Commercial fishing vessel DECO BAY responded to the UMIB, diverted to the scene, and along with a Coast Guard vessel assisted the FC PETER with transit through the breakwater. DECO BAY then accompanied the FC PETER to its destination in Dillingham. 2 SARSAT RESCUES"
"Home Port - Ft Meyers, FL
On 09 June 2021 at 1856 UTC (1456 EDT) a Personal Locator Beacon (PLB) was detected at 26 34.2N 82 26.4W, 13 NM southwest of Boca Grande, FL. It was manually activated when a fishing vessel, with 1 person on board, became disabled. Coast Guard District 07 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast (UMIB) and launch a response boat from Station Fort Meyers Beach. The beacon owner responded to the UMIB and requested towing assistance. Commercial towing arrived on scene and towed the vessel safely to Boca Grande. 
1 SARSAT RESCUE",06/09/2021,PLB,M,PLB (Personal Locator Beacon),26.57,-82.44,1,"Home Port - Ft Meyers, FL","On 09 June 2021 at 1856 UTC (1456 EDT) a Personal Locator Beacon (PLB) was detected at 26 34.2N 82 26.4W, 13 NM southwest of Boca Grande, FL. It was manually activated when a fishing vessel, with 1 person on board, became disabled. Coast Guard District 07 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast (UMIB) and launch a response boat from Station Fort Meyers Beach. The beacon owner responded to the UMIB and requested towing assistance. Commercial towing arrived on scene and towed the vessel safely to Boca Grande. "
"Home Port - Santa Cruz, CA
On 12 June 2021 at 0809 UTC (0409 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 57.2N 74 09.3W, 290 NM southeast of Myrtle Beach, SC. It was manually activated when the sailing vessel FIDELITY, with 1 person on board, became disabled. Coast Guard District 07 received the alert, left messages for all registration contacts, issued an Enhanced Group Call, and launched an aircraft to the location. The aircraft arrived on scene, found the FIDELITY with a broken mast, and communicated with the sailor, who stated that marine vessel PORTOLA was en route to assist. The aircraft monitored the scene until the PORTOLA arrived and embarked the sailor; he will be transported to its next port of call in Canada. The FIDELITY was secured and left adrift. 
1 SARSAT RESCUE",06/12/2021,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",30.95333333,-74.155,1,"Home Port - Santa Cruz, CA","On 12 June 2021 at 0809 UTC (0409 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 57.2N 74 09.3W, 290 NM southeast of Myrtle Beach, SC. It was manually activated when the sailing vessel FIDELITY, with 1 person on board, became disabled. Coast Guard District 07 received the alert, left messages for all registration contacts, issued an Enhanced Group Call, and launched an aircraft to the location. The aircraft arrived on scene, found the FIDELITY with a broken mast, and communicated with the sailor, who stated that marine vessel PORTOLA was en route to assist. The aircraft monitored the scene until the PORTOLA arrived and embarked the sailor; he will be transported to its next port of call in Canada. The FIDELITY was secured and left adrift. "
"Home Port - Vancouver, WA
On 12 June 2021 at 2326 UTC (1926 EDT) a Personal Locator Beacon (PLB) was detected at 44 27.2N 120 04.3W, 6 miles southwest of Spoos Mill, OR in the Ochoco National Forest. It was activated when a dirt bike rider suffered an injury. The Air Force Rescue Coordination Center received the alert and contacted Oregon Search and Rescue personnel, who contacted the beacon owner and received details of the distress. Local emergency responders arrived on scene to assist the injured individual. 
1 SARSAT RESCUE",06/12/2021,PLB,T,PLB (Personal Locator Beacon),44.45333333,-120.0716667,1,"Home Port - Vancouver, WA","On 12 June 2021 at 2326 UTC (1926 EDT) a Personal Locator Beacon (PLB) was detected at 44 27.2N 120 04.3W, 6 miles southwest of Spoos Mill, OR in the Ochoco National Forest. It was activated when a dirt bike rider suffered an injury. The Air Force Rescue Coordination Center received the alert and contacted Oregon Search and Rescue personnel, who contacted the beacon owner and received details of the distress. Local emergency responders arrived on scene to assist the injured individual. "
"Home Port - Lake Jackson, TX
On 15 June 2021 at 1632 UTC (1232 EDT) a Personal Locator Beacon (PLB) was detected at 28 31.9N 95 00.1W, 29 NM southeast of Surfside Beach, TX. It was activated after a fishing vessel, with 3 people on board, caught fire. Coast Guard District 8 received the alert and Sector Houston-Galveston issued an Urgent Marine Information Broadcast (UMIB). The Good Samaritan vessel ANNES DREAM responded to the UMIB, stating they could see the fire, and proceeded to the location. The crew had extinguished the fire by the time ANNES DREAM arrived. ANNES DREAM then towed the disabled vessel to shore. 
3 SARSAT RESCUES",06/15/2021,PLB,M,PLB (Personal Locator Beacon),28.53166667,-95.00166667,3,"Home Port - Lake Jackson, TX","On 15 June 2021 at 1632 UTC (1232 EDT) a Personal Locator Beacon (PLB) was detected at 28 31.9N 95 00.1W, 29 NM southeast of Surfside Beach, TX. It was activated after a fishing vessel, with 3 people on board, caught fire. Coast Guard District 8 received the alert and Sector Houston-Galveston issued an Urgent Marine Information Broadcast (UMIB). The Good Samaritan vessel ANNES DREAM responded to the UMIB, stating they could see the fire, and proceeded to the location. The crew had extinguished the fire by the time ANNES DREAM arrived. ANNES DREAM then towed the disabled vessel to shore. "
"Home Port - Portland, TX
On 19 June 2021 at 2121 UTC (1721 EDT) a Personal Locator Beacon (PLB) was detected at 27 24.8N 96 56.9W, 17 NM east of Padre Island, TX. It was activated when a fishing vessel, with 3 people on board, became stranded at sea after running out of fuel. Coast Guard District 8 (CGD08) received the alert and contacted the captain, who reported that commercial salvage was en route to assist. The commercial salvage vessel lost engine power while heading to the scene and contacted CGD08, which launched a rescue boat from Sector Corpus Christi to the coordinates that towed the fishing vessel to a nearby port. 
3 SARSAT RESCUES",06/19/2021,PLB,M,PLB (Personal Locator Beacon),27.41333333,-96.94833333,3,"Home Port - Portland, TX","On 19 June 2021 at 2121 UTC (1721 EDT) a Personal Locator Beacon (PLB) was detected at 27 24.8N 96 56.9W, 17 NM east of Padre Island, TX. It was activated when a fishing vessel, with 3 people on board, became stranded at sea after running out of fuel. Coast Guard District 8 (CGD08) received the alert and contacted the captain, who reported that commercial salvage was en route to assist. The commercial salvage vessel lost engine power while heading to the scene and contacted CGD08, which launched a rescue boat from Sector Corpus Christi to the coordinates that towed the fishing vessel to a nearby port. "
"Home Port - Germany
On 19 June 2021 at 2235 UTC (1835 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 41 46.3N 125 45.7W, 70 NM west of Crescent City, CA. It was manually activated when the sailing vessel BARLOVENTO, with 6 people on board, became disabled and began taking on water. The activation correlated with a distress call received by Sector Humboldt Bay requesting medical assistance for a crewmember. Coast Guard District 11 received the alert and launched a helicopter, fixed-wing aircraft, and Coast Guard Cutter BENJAMIN BOTTOMS to the coordinates. The helicopter arrived on scene, hoisted the injured crewmember, and transported them to Sector Humboldt Bay for treatment. Two more helicopters were dispatched to the scene, hoisted the remaining crew, and transported them safely to shore. 
6 SARSAT RESCUES",06/19/2021,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",41.77166667,-125.7616667,6,Home Port - Germany,"On 19 June 2021 at 2235 UTC (1835 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 41 46.3N 125 45.7W, 70 NM west of Crescent City, CA. It was manually activated when the sailing vessel BARLOVENTO, with 6 people on board, became disabled and began taking on water. The activation correlated with a distress call received by Sector Humboldt Bay requesting medical assistance for a crewmember. Coast Guard District 11 received the alert and launched a helicopter, fixed-wing aircraft, and Coast Guard Cutter BENJAMIN BOTTOMS to the coordinates. The helicopter arrived on scene, hoisted the injured crewmember, and transported them to Sector Humboldt Bay for treatment. Two more helicopters were dispatched to the scene, hoisted the remaining crew, and transported them safely to shore. "
"Home Port - Tucson, AZ
On 21 June 2021 at 1905 UTC (1505 EDT) an Emergency Locator Transmitter (ELT) was detected at 45 17.3N 115 38.3W, 3 miles northeast of Warren, ID. It was automatically activated after an aircraft, with 2 people on board, crashed. The Air Force Rescue Coordination Center received the alert and contacted Salt Lake City Air Traffic Control and the Fort Worth Hub for assistance. The Idaho Department of Emergency Management dispatched a Civil Air Patrol team and local emergency rescue authorities to the scene, found the crashed plane, and assisted the 2 uninjured passengers. 
2 SARSAT RESCUES",06/21/2021,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",45.28833333,-115.6383333,2,"Home Port - Tucson, AZ","On 21 June 2021 at 1905 UTC (1505 EDT) an Emergency Locator Transmitter (ELT) was detected at 45 17.3N 115 38.3W, 3 miles northeast of Warren, ID. It was automatically activated after an aircraft, with 2 people on board, crashed. The Air Force Rescue Coordination Center received the alert and contacted Salt Lake City Air Traffic Control and the Fort Worth Hub for assistance. The Idaho Department of Emergency Management dispatched a Civil Air Patrol team and local emergency rescue authorities to the scene, found the crashed plane, and assisted the 2 uninjured passengers. "
"Home Port - Fort Pierce, FL
On 25 June 2021 at 1044 UTC (0644 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 25.1N 84 33W, 96 NM northwest of Clearwater, FL. It was automatically activated when the fishing vessel BLUE JULE, with 2 people on board, lost power and began taking on water. Coast Guard District 8 received the alert and launched an aircraft to the scene that provided the BLUE JULE with a de-watering pump with the assistance of a Good Samaritan vessel. Coast Guard Cutter DIAMONDBACK was diverted to the scene and towed the vessel to Anclote Key, FL. 
2 SARSAT RESCUES",06/25/2021,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.41833333,-84.55,2,"Home Port - Fort Pierce, FL","On 25 June 2021 at 1044 UTC (0644 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 25.1N 84 33W, 96 NM northwest of Clearwater, FL. It was automatically activated when the fishing vessel BLUE JULE, with 2 people on board, lost power and began taking on water. Coast Guard District 8 received the alert and launched an aircraft to the scene that provided the BLUE JULE with a de-watering pump with the assistance of a Good Samaritan vessel. Coast Guard Cutter DIAMONDBACK was diverted to the scene and towed the vessel to Anclote Key, FL. "
"Home Port - Grand Rapids, MI
On 27 June 2021 at 1257 UTC (0857 EDT) a Personal Locator Beacon (PLB) was detected at 44 31.4N 70 59.2W, 10 miles northwest of Newry, ME in Grafton Notch State Park. It was activated by a hiker who was unable to hike down the mountain due to exhaustion. The Air Force Rescue Coordination Center received the alert and contacted Maine State Police Dispatch, who notified the Game Warden. A ground team was dispatched to the location and assisted the hiker to safety. 
1 SARSAT RESCUE",06/27/2021,PLB,T,PLB (Personal Locator Beacon),44.52333333,-70.98666667,1,"Home Port - Grand Rapids, MI","On 27 June 2021 at 1257 UTC (0857 EDT) a Personal Locator Beacon (PLB) was detected at 44 31.4N 70 59.2W, 10 miles northwest of Newry, ME in Grafton Notch State Park. It was activated by a hiker who was unable to hike down the mountain due to exhaustion. The Air Force Rescue Coordination Center received the alert and contacted Maine State Police Dispatch, who notified the Game Warden. A ground team was dispatched to the location and assisted the hiker to safety. "
"Home Port - Fresno, CA
On 28 June 2021 at 0342 UTC (2342 EDT 27 June) a Personal Locator Beacon (PLB) was detected at 37 56.9N 119 28.1W, 18 miles west of Lee Vining, CA in Yosemite National Park. It was activated by a hiker in distress. The Air Force Rescue Coordination Center received the alert and provided the coordinates to the California Office of Emergency Management, which sent a helicopter with a rescue crew to the location. The hiker was hoisted and transported to a hospital. 
1 SARSAT RESCUE",06/28/2021,PLB,T,PLB (Personal Locator Beacon),37.94833333,-119.4683333,1,"Home Port - Fresno, CA","On 28 June 2021 at 0342 UTC (2342 EDT 27 June) a Personal Locator Beacon (PLB) was detected at 37 56.9N 119 28.1W, 18 miles west of Lee Vining, CA in Yosemite National Park. It was activated by a hiker in distress. The Air Force Rescue Coordination Center received the alert and provided the coordinates to the California Office of Emergency Management, which sent a helicopter with a rescue crew to the location. The hiker was hoisted and transported to a hospital. "
"Home Port - Gloucester, VA
On 29 June 2021 at 1646 UTC (1246 EDT) a Personal Locator Beacon (PLB) was detected at 35 33.1N 74 52.3W, 29 NM east of Salvo, NC. It was activated after a fishing vessel, with 2 people on board, became disabled. Coast Guard District 5 received the alert and notified Sector North Carolina, which had received a Mayday call from the vessel. Sector North Carolina deployed a rescue boat to the coordinates, placed the disabled vessel in tow, and transported it to rendezvous with commercial towing. 
2 SARSAT RESCUES",06/29/2021,PLB,M,PLB (Personal Locator Beacon),35.55166667,-74.87166667,2,"Home Port - Gloucester, VA","On 29 June 2021 at 1646 UTC (1246 EDT) a Personal Locator Beacon (PLB) was detected at 35 33.1N 74 52.3W, 29 NM east of Salvo, NC. It was activated after a fishing vessel, with 2 people on board, became disabled. Coast Guard District 5 received the alert and notified Sector North Carolina, which had received a Mayday call from the vessel. Sector North Carolina deployed a rescue boat to the coordinates, placed the disabled vessel in tow, and transported it to rendezvous with commercial towing. "
"Home Port - San Jose, CA
On 02 July 2021 at 0335 UTC (2335 EDT 01 July) a Personal Locator Beacon (PLB) was detected at 38 46.0N 119 43.9W, 5 miles east of Alpine Village, CA. It was activated when a group of 8 campers became disoriented due to a wildfire. The Air Force Rescue Coordination Center received the alert and contacted the California Office of Emergency Services, which sent a ground team to the coordinates. The camping party was located and safely led away from the wildfire area; no injuries were reported. 8 SARSAT RESCUES",07/02/2021,PLB,T,PLB (Personal Locator Beacon),38.76666667,-119.7316667,8,"Home Port - San Jose, CA","On 02 July 2021 at 0335 UTC (2335 EDT 01 July) a Personal Locator Beacon (PLB) was detected at 38 46.0N 119 43.9W, 5 miles east of Alpine Village, CA. It was activated when a group of 8 campers became disoriented due to a wildfire. The Air Force Rescue Coordination Center received the alert and contacted the California Office of Emergency Services, which sent a ground team to the coordinates. The camping party was located and safely led away from the wildfire area; no injuries were reported. 8 SARSAT RESCUES"
"Home Port - Honolulu, HI
On 02 July 2021 at 1147 UTC (0747 EDT) an Emergency Locator Transmitter (ELT) was detected at 21 16.7N 158 01.9W, 2 NM southeast of Kalaeloa Airport in Kapolei, HI. It was activated after a twin-engine jet aircraft, with 2 people on board, lost power and made an emergency water landing. Coast Guard District 14 received the alert shortly after being notified of the incident by the FAA Honolulu Control Facility. Several Coast Guard assets were dispatched to the coordinates, including a helicopter, fixed-wing aircraft, small boat, and Coast Guard Cutter JOSEPH GERCZAK. The crash site was located and one person was airlifted from the wreckage via helicopter. The other person was assisted to safety by a Honolulu Fire Department rescue boat. Both were transported to a local hospital for treatment of injuries. 2 SARSAT RESCUES",07/02/2021,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",21.27833333,-158.0316667,2,"Home Port - Honolulu, HI","On 02 July 2021 at 1147 UTC (0747 EDT) an Emergency Locator Transmitter (ELT) was detected at 21 16.7N 158 01.9W, 2 NM southeast of Kalaeloa Airport in Kapolei, HI. It was activated after a twin-engine jet aircraft, with 2 people on board, lost power and made an emergency water landing. Coast Guard District 14 received the alert shortly after being notified of the incident by the FAA Honolulu Control Facility. Several Coast Guard assets were dispatched to the coordinates, including a helicopter, fixed-wing aircraft, small boat, and Coast Guard Cutter JOSEPH GERCZAK. The crash site was located and one person was airlifted from the wreckage via helicopter. The other person was assisted to safety by a Honolulu Fire Department rescue boat. Both were transported to a local hospital for treatment of injuries. 2 SARSAT RESCUES"
"Home Port - Newman Lake, WA
On 02 July 2021 at 1627 UTC (1227 EDT) a Personal Locator Beacon (PLB) was detected at 47 33.4N 112 55.9W, 25 miles west of Augusta, MT. It was activated by a horseback rider who suffered an injury when their horse collapsed. The Air Force Rescue Coordination Center received the alert and notified the Montana Department of Emergency Services, which contacted the Lewis and Clark County Sheriff’s Office. The sheriff’s office dispatched a ground team to the coordinates and located the injured rider, who was then airlifted by helicopter to a nearby medical facility for treatment. 1 SARSAT RESCUE",07/02/2021,PLB,T,PLB (Personal Locator Beacon),47.55666667,-112.9316667,1,"Home Port - Newman Lake, WA","On 02 July 2021 at 1627 UTC (1227 EDT) a Personal Locator Beacon (PLB) was detected at 47 33.4N 112 55.9W, 25 miles west of Augusta, MT. It was activated by a horseback rider who suffered an injury when their horse collapsed. The Air Force Rescue Coordination Center received the alert and notified the Montana Department of Emergency Services, which contacted the Lewis and Clark County Sheriff’s Office. The sheriff’s office dispatched a ground team to the coordinates and located the injured rider, who was then airlifted by helicopter to a nearby medical facility for treatment. 1 SARSAT RESCUE"
