Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Not Registered
On 10 April 2022 at 2313 UTC (1913 EDT) a Personal Locator Beacon (PLB) was detected at 70 46.8N 156 14.3W, 37 miles southeast of Utqiagvik, AK. It was activated by an individual in distress. The Alaska Rescue Coordination Center received the alert and relayed the coordinates to North Slope Borough Search and Rescue, which launched a helicopter to the position and rescued the individual. 
1 SARSAT RESCUE",04/10/2022,PLB,T,PLB (Personal Locator Beacon),70.78,-156.2383333,1,Home Port - Not Registered,"On 10 April 2022 at 2313 UTC (1913 EDT) a Personal Locator Beacon (PLB) was detected at 70 46.8N 156 14.3W, 37 miles southeast of Utqiagvik, AK. It was activated by an individual in distress. The Alaska Rescue Coordination Center received the alert and relayed the coordinates to North Slope Borough Search and Rescue, which launched a helicopter to the position and rescued the individual. "
"Home Port - Venice, FL
On 13 April 2022 at 2311 UTC (1911 EDT) a Personal Locator Beacon (PLB) was detected at 17 42.7N 64 42.7W, near Great Pond Bay in St. Croix, USVI. It was activated when a 23-ft pleasure craft, with 15 people on board, ran aground in a coral reef. Rescue Coordination Center San Juan (SANJN) received the alert and contacted the beacon owner, who reported he lent the PLB to a person for a voyage from St. Martin to St. Croix. SANJN issued an Urgent Marine Information Broadcast and launched an aircraft from Air Station Borinquen and a rescue boat from Boat Forces Detachment (BFD) St. Croix. A Department of Natural Resources officer arrived on scene in a skiff and embarked 3 passengers who had jumped into the water and transferred them ashore. BFD St. Croix arrived on scene, retrieved the remaining 12 passengers, and transferred them ashore to local police and emergency medical services for treatment of cuts caused by the reef. 
15 SARSAT RESCUES",04/13/2022,PLB,M,PLB (Personal Locator Beacon),17.71166667,-64.71166667,15,"Home Port - Venice, FL","On 13 April 2022 at 2311 UTC (1911 EDT) a Personal Locator Beacon (PLB) was detected at 17 42.7N 64 42.7W, near Great Pond Bay in St. Croix, USVI. It was activated when a 23-ft pleasure craft, with 15 people on board, ran aground in a coral reef. Rescue Coordination Center San Juan (SANJN) received the alert and contacted the beacon owner, who reported he lent the PLB to a person for a voyage from St. Martin to St. Croix. SANJN issued an Urgent Marine Information Broadcast and launched an aircraft from Air Station Borinquen and a rescue boat from Boat Forces Detachment (BFD) St. Croix. A Department of Natural Resources officer arrived on scene in a skiff and embarked 3 passengers who had jumped into the water and transferred them ashore. BFD St. Croix arrived on scene, retrieved the remaining 12 passengers, and transferred them ashore to local police and emergency medical services for treatment of cuts caused by the reef. "
"Home Port - Maryville, TN
On 19 April 2022 at 2307 UTC (1907 EDT) a Personal Locator Beacon (PLB) was detected at 30 18.2N 86 40.6W, 10 NM southwest of Destin, FL. It was activated when a fishing vessel, with 4 people on board, became disabled due to an electrical fire. Coast Guard District 8 received the alert and launched a rescue boat from Station Destin that located the vessel and assisted with repairs, then escorted it without incident to Santa Rosa Sound. 
4 SARSAT RESCUES",04/19/2022,PLB,M,PLB (Personal Locator Beacon),30.30333333,-86.67666667,4,"Home Port - Maryville, TN","On 19 April 2022 at 2307 UTC (1907 EDT) a Personal Locator Beacon (PLB) was detected at 30 18.2N 86 40.6W, 10 NM southwest of Destin, FL. It was activated when a fishing vessel, with 4 people on board, became disabled due to an electrical fire. Coast Guard District 8 received the alert and launched a rescue boat from Station Destin that located the vessel and assisted with repairs, then escorted it without incident to Santa Rosa Sound. "
"Home Port - Green Cove Springs, FL
On 20 April 2022 at 1852 UTC (1452 EDT) a Personal Locator Beacon (PLB) was detected at 20 58.2N 70 40.7W, 37 NM southeast of Cockburn Harbor, Turks and Caicos Islands (TCI). It was activated when a sailing vessel, with 2 people on board, began taking on water after hitting a rock. Coast Guard District 7 (CGD07) received the alert and contacted the Coast Guard Liaison Office Bahamas, which confirmed the distress and requested Coast Guard assistance. CGD07 launched a helicopter to the coordinates, hoisted the sailors from their life raft, and safely transported them to Providenciales, TCI. 
2 SARSAT RESCUES",04/20/2022,PLB,M,PLB (Personal Locator Beacon),20.97,-70.67833333,2,"Home Port - Green Cove Springs, FL","On 20 April 2022 at 1852 UTC (1452 EDT) a Personal Locator Beacon (PLB) was detected at 20 58.2N 70 40.7W, 37 NM southeast of Cockburn Harbor, Turks and Caicos Islands (TCI). It was activated when a sailing vessel, with 2 people on board, began taking on water after hitting a rock. Coast Guard District 7 (CGD07) received the alert and contacted the Coast Guard Liaison Office Bahamas, which confirmed the distress and requested Coast Guard assistance. CGD07 launched a helicopter to the coordinates, hoisted the sailors from their life raft, and safely transported them to Providenciales, TCI. "
"Home Port - Barrow, AK
On 23 April 2022 at 0340 UTC (22 Apr 2340 EDT) a Personal Locator Beacon (PLB) was detected at 68 13.9N 152 43.4W, 28 miles northwest of Anaktuvuk Pass, AK. It was activated when a member of a snowmobile party crashed their vehicle and suffered an injury. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which sent a rescue team to the location and transported the injured rider to a medical facility for treatment. 
1 SARSAT RESCUE",04/23/2022,PLB,T,PLB (Personal Locator Beacon),68.23166667,-152.7233333,1,"Home Port - Barrow, AK","On 23 April 2022 at 0340 UTC (22 Apr 2340 EDT) a Personal Locator Beacon (PLB) was detected at 68 13.9N 152 43.4W, 28 miles northwest of Anaktuvuk Pass, AK. It was activated when a member of a snowmobile party crashed their vehicle and suffered an injury. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which sent a rescue team to the location and transported the injured rider to a medical facility for treatment. "
"Home Port - Biloxi, MS
On 23 April 2022 at 0443 UTC (0043 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 45.6N 90 15.9W, 21 NM south of Port Fourchon, LA. It was manually activated when the captain of the fishing vessel MS IVY sustained a major injury. Prior to Coast Guard District 8 (CGD08) receiving the alert, a distress call was received from the vessel crew reporting the distress and stating that they had activated their EPIRB. CGD08 relayed the SARSAT coordinates to Sector New Orleans, which dispatched a helicopter to the scene, hoisted the captain from the vessel, and transported him to a medical facility for treatment. The crew remained with their vessel and did not require further assistance. 
1 SARSAT RESCUE",04/23/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.76,-90.265,1,"Home Port - Biloxi, MS","On 23 April 2022 at 0443 UTC (0043 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 45.6N 90 15.9W, 21 NM south of Port Fourchon, LA. It was manually activated when the captain of the fishing vessel MS IVY sustained a major injury. Prior to Coast Guard District 8 (CGD08) receiving the alert, a distress call was received from the vessel crew reporting the distress and stating that they had activated their EPIRB. CGD08 relayed the SARSAT coordinates to Sector New Orleans, which dispatched a helicopter to the scene, hoisted the captain from the vessel, and transported him to a medical facility for treatment. The crew remained with their vessel and did not require further assistance. "
"Home Port - Moab, UT
On 25 April 2022 at 2330 UTC (1930 EDT) a Personal Locator Beacon (PLB) was detected 38 34.0N 109 31.5W, 1 mile southeast of Moab, UT. It was activated by an injured hiker. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the beacon owner, who confirmed the distress and stated that he activated his PLB because he wasn't aware he had cell phone service and that he could call 911. Instead, the AFRCC contacted the Utah Department of Emergency Management, which dispatched the Grand County Sheriff and local emergency responders to the scene. The hiker was located and transported to a nearby hospital. 
1 SARSAT RESCUE",04/25/2022,PLB,T,PLB (Personal Locator Beacon),38.56666667,-109.525,1,"Home Port - Moab, UT","On 25 April 2022 at 2330 UTC (1930 EDT) a Personal Locator Beacon (PLB) was detected 38 34.0N 109 31.5W, 1 mile southeast of Moab, UT. It was activated by an injured hiker. The Air Force Rescue Coordination Center (AFRCC) received the alert and contacted the beacon owner, who confirmed the distress and stated that he activated his PLB because he wasn't aware he had cell phone service and that he could call 911. Instead, the AFRCC contacted the Utah Department of Emergency Management, which dispatched the Grand County Sheriff and local emergency responders to the scene. The hiker was located and transported to a nearby hospital. "
"Home Port - Haleiwa, HI
On 28 April 2022 at 1757 UTC (1357 EDT) a Personal Locator Beacon (PLB) was detected at 21 36.0N 158 06.5W, offshore of Haleiwa, HI. It was activated by the beacon owner after he fell off his jet ski. Coast Guard District 14 received the alert, made unsuccessful attempts to contact the beacon owner, then issued an Urgent Marine Information Broadcast (UMIB). A Good Samaritan responded to the UMIB, arrived on scene, and rescued the skier from the water. No injuries were reported. 
1 SARSAT RESCUE",04/28/2022,PLB,M,PLB (Personal Locator Beacon),21.6,-158.1083333,1,"Home Port - Haleiwa, HI","On 28 April 2022 at 1757 UTC (1357 EDT) a Personal Locator Beacon (PLB) was detected at 21 36.0N 158 06.5W, offshore of Haleiwa, HI. It was activated by the beacon owner after he fell off his jet ski. Coast Guard District 14 received the alert, made unsuccessful attempts to contact the beacon owner, then issued an Urgent Marine Information Broadcast (UMIB). A Good Samaritan responded to the UMIB, arrived on scene, and rescued the skier from the water. No injuries were reported. "
"Home Port - Fort Meyers, FL
On 01 May 2022 at 0310 UTC (30 Apr 2310 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 09.5N 82 56.6W, 61 NM west of Naples, FL. It was manually activated when the fishing vessel GAME HUNTER, with 6 people on board, became disabled due to engine failure. Coast Guard District 7 received the alert and spoke with the beacon owner's wife, who confirmed the distress. Rescue assets were launched from Air Station Clearwater and Station Fort Myers Beach to the coordinates and the GAME HUNTER was found and safely towed to its home port in Fort Myers, FL. No injuries were reported. 
6 SARSAT RESCUES",05/01/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.15833333,-82.94333333,6,"Home Port - Fort Meyers, FL","On 01 May 2022 at 0310 UTC (30 Apr 2310 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 09.5N 82 56.6W, 61 NM west of Naples, FL. It was manually activated when the fishing vessel GAME HUNTER, with 6 people on board, became disabled due to engine failure. Coast Guard District 7 received the alert and spoke with the beacon owner's wife, who confirmed the distress. Rescue assets were launched from Air Station Clearwater and Station Fort Myers Beach to the coordinates and the GAME HUNTER was found and safely towed to its home port in Fort Myers, FL. No injuries were reported. "
"Home Port - Huntsville, AL
On 01 May 2022 at 2205 UTC (1805 EDT) an Emergency Locator Transmitter (ELT) was detected at 34 44.9N 86 28.1W, in Brownsboro, AL. It activated when an aircraft, with 1 person on board, crashed in a field while attempting to land at Moontown Airport. The Air Force Rescue Coordination Center received the alert and notified the Alabama Emergency Management Agency after unsuccessful attempts to reach the beacon owner. An emergency response team was deployed to the coordinates, located the crashed plane, and transported the pilot to a local hospital for treatment. 
1 SARSAT RESCUE",05/01/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",34.74833333,-86.46833333,1,"Home Port - Huntsville, AL","On 01 May 2022 at 2205 UTC (1805 EDT) an Emergency Locator Transmitter (ELT) was detected at 34 44.9N 86 28.1W, in Brownsboro, AL. It activated when an aircraft, with 1 person on board, crashed in a field while attempting to land at Moontown Airport. The Air Force Rescue Coordination Center received the alert and notified the Alabama Emergency Management Agency after unsuccessful attempts to reach the beacon owner. An emergency response team was deployed to the coordinates, located the crashed plane, and transported the pilot to a local hospital for treatment. "
"Home Port - Not Registered
On 04 May 2022 at 0544 UTC (0144 EDT) a Personal Locator Beacon (PLB) was detected at 70 49.9N 157 57.4W, 49 miles northeast of Wainwright, AK. It was activated by a snowmobiler whose vehicle got stuck in the snow. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a helicopter to the scene. The snowmobiler was located and transported safely to Wainwright. 
1 SARSAT RESCUE",05/04/2022,PLB,T,PLB (Personal Locator Beacon),70.83166667,-157.9566667,1,Home Port - Not Registered,"On 04 May 2022 at 0544 UTC (0144 EDT) a Personal Locator Beacon (PLB) was detected at 70 49.9N 157 57.4W, 49 miles northeast of Wainwright, AK. It was activated by a snowmobiler whose vehicle got stuck in the snow. The Alaska Rescue Coordination Center received the alert and contacted North Slope Borough Search and Rescue, which dispatched a helicopter to the scene. The snowmobiler was located and transported safely to Wainwright. "
"Home Port - San Bernardino, CA
On 12 May 2022 at 2248 UTC (1848 EDT) a Personal Locator Beacon (PLB) was detected at 36 41.2N 117 29.5W, 32 miles northeast of Lone Pine, CA in Death Valley National Park. It was activated when an all-terrain vehicle, with 1 person on board, became disabled in sand dunes. The Air Force Rescue Coordination Center received the alert and contacted National Park Service authorities, who deployed assets to the coordinates and rescued the uninjured rider. 
1 SARSAT RESCUE",05/12/2022,PLB,T,PLB (Personal Locator Beacon),36.68666667,-117.4916667,1,"Home Port - San Bernardino, CA","On 12 May 2022 at 2248 UTC (1848 EDT) a Personal Locator Beacon (PLB) was detected at 36 41.2N 117 29.5W, 32 miles northeast of Lone Pine, CA in Death Valley National Park. It was activated when an all-terrain vehicle, with 1 person on board, became disabled in sand dunes. The Air Force Rescue Coordination Center received the alert and contacted National Park Service authorities, who deployed assets to the coordinates and rescued the uninjured rider. "
"Home Port - Fort Walton, FL
On 14 May 2022 at 2227 UTC (1827 EDT) a Personal Locator Beacon (PLB) was detected at 29 46.9N 86 47.1W, 38 NM southwest of Fort Walton Beach, FL. It was activated when a fishing vessel, with 4 people on board, became disabled at sea. Coast Guard District 8 received the alert, spoke with an emergency contact, issued an Urgent Marine Information Broadcast, and deployed a rescue aircraft to the coordinates. The aircraft arrived on scene and lowered a radio to the crew to provide communications, then a rescue boat was launched from Station Destin to tow the disabled vessel. Commercial towing was arranged and rendezvoused with Station Destin to complete the tow to port in Fort Walton Beach. No injuries were reported. 
4 SARSAT RESCUES",05/14/2022,PLB,M,PLB (Personal Locator Beacon),29.78166667,-86.785,4,"Home Port - Fort Walton, FL","On 14 May 2022 at 2227 UTC (1827 EDT) a Personal Locator Beacon (PLB) was detected at 29 46.9N 86 47.1W, 38 NM southwest of Fort Walton Beach, FL. It was activated when a fishing vessel, with 4 people on board, became disabled at sea. Coast Guard District 8 received the alert, spoke with an emergency contact, issued an Urgent Marine Information Broadcast, and deployed a rescue aircraft to the coordinates. The aircraft arrived on scene and lowered a radio to the crew to provide communications, then a rescue boat was launched from Station Destin to tow the disabled vessel. Commercial towing was arranged and rendezvoused with Station Destin to complete the tow to port in Fort Walton Beach. No injuries were reported. "
"Home Port - Brownsville, TX
On 15 May 2022 at 1343 UTC (0943 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 50.4N 97 08.0W, 12 NM east of Padre Island National Seashore, TX. It was activated after the commercial fishing vessel (CFV) LADY NORA, with 1 person on board, lost propulsion and engine power. Coast Guard District 8 received the alert, contacted the owner, issued an Urgent Marine Information Broadcast (UMIB), and launched a helicopter from Sector Corpus Christi (SCC) to the coordinates. Prior to its arrival, a Good Samaritan vessel responded to the UMIB and confirmed the LADY NORA's status. SCC provided communications support to the LADY NORA for the next 8 hours until sister CFV BLOOD AND GUTS arrived to assist. 
1 SARSAT RESCUE",05/15/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.84,-97.13333333,1,"Home Port - Brownsville, TX","On 15 May 2022 at 1343 UTC (0943 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 50.4N 97 08.0W, 12 NM east of Padre Island National Seashore, TX. It was activated after the commercial fishing vessel (CFV) LADY NORA, with 1 person on board, lost propulsion and engine power. Coast Guard District 8 received the alert, contacted the owner, issued an Urgent Marine Information Broadcast (UMIB), and launched a helicopter from Sector Corpus Christi (SCC) to the coordinates. Prior to its arrival, a Good Samaritan vessel responded to the UMIB and confirmed the LADY NORA's status. SCC provided communications support to the LADY NORA for the next 8 hours until sister CFV BLOOD AND GUTS arrived to assist. "
"Home Port - Not Registered
On 16 May 2022 at 2106 UTC (1706 EDT) a Personal Locator Beacon (PLB) was detected at 33 31.7N 79 01.5W, 12 NM south of Myrtle Beach, SC. It was activated when a 24-ft catamaran, with 2 people on board, capsized. Coast Guard District 7 received the alert, which correlated with distress reports already received by Sector Charleston (SECCHA). SECCHA issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter to the coordinates. The Murrells Inlet Fire Department responded to the UMIB, arrived on scene, and rescued the crew from the water. 
2 SARSAT RESCUES",05/16/2022,PLB,M,PLB (Personal Locator Beacon),33.52833333,-79.025,2,Home Port - Not Registered,"On 16 May 2022 at 2106 UTC (1706 EDT) a Personal Locator Beacon (PLB) was detected at 33 31.7N 79 01.5W, 12 NM south of Myrtle Beach, SC. It was activated when a 24-ft catamaran, with 2 people on board, capsized. Coast Guard District 7 received the alert, which correlated with distress reports already received by Sector Charleston (SECCHA). SECCHA issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter to the coordinates. The Murrells Inlet Fire Department responded to the UMIB, arrived on scene, and rescued the crew from the water. "
"Home Port - Provincetown, MA
On 17 May 2022 at 1414 UTC an EPIRB was detected at 42 08.3N 70 14.1W, 4 NM north of Provincetown, MA. It automatically activated after a Mayday call was made that the fishing vessel ANGELA & MARY, with 4 people on board, was taking on water and sinking. Coast Guard Sector Southeastern New England received the distress call and contacted District 1, which launched a helicopter and diverted a surveillance aircraft (HC-144) to the scene, then, upon receipt of the alert, issued an Urgent Marine Information Broadcast (UMIB) including the coordinates. The HC-144 arrived on scene and located the ANGELA & MARY crew in a life raft. Commercial towing, responding to the UMIB, arrived on scene, recovered the crew from the life raft, and transported them to Provincetown. 
4 SARSAT RESCUES",05/17/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",42.13833333,-70.235,4,"Home Port - Provincetown, MA","On 17 May 2022 at 1414 UTC an EPIRB was detected at 42 08.3N 70 14.1W, 4 NM north of Provincetown, MA. It automatically activated after a Mayday call was made that the fishing vessel ANGELA & MARY, with 4 people on board, was taking on water and sinking. Coast Guard Sector Southeastern New England received the distress call and contacted District 1, which launched a helicopter and diverted a surveillance aircraft (HC-144) to the scene, then, upon receipt of the alert, issued an Urgent Marine Information Broadcast (UMIB) including the coordinates. The HC-144 arrived on scene and located the ANGELA & MARY crew in a life raft. Commercial towing, responding to the UMIB, arrived on scene, recovered the crew from the life raft, and transported them to Provincetown. "
"Home Port - Austin, TX
On 19 May 2022 at 1228 UTC 0828 EDT) a Personal Locator Beacon (PLB) was detected at 34 40.2N 76 43.9W, 2 NM south of Atlantic Beach, NC. It was activated when a sailor went overboard an 18-foot catamaran. Coast Guard District 5 received the alert, which correlated with a radio report of a person in the water received by Sector North Carolina. Station Fort Macon launched a rescue boat to the coordinates that recovered the sailor from the water and returned him to his vessel. 
1 SARSAT RESCUE",05/19/2022,PLB,M,PLB (Personal Locator Beacon),34.67,-76.73166667,1,"Home Port - Austin, TX","On 19 May 2022 at 1228 UTC 0828 EDT) a Personal Locator Beacon (PLB) was detected at 34 40.2N 76 43.9W, 2 NM south of Atlantic Beach, NC. It was activated when a sailor went overboard an 18-foot catamaran. Coast Guard District 5 received the alert, which correlated with a radio report of a person in the water received by Sector North Carolina. Station Fort Macon launched a rescue boat to the coordinates that recovered the sailor from the water and returned him to his vessel. "
"Home Port - Barrow, AK
On 20 May 2022 at 0723 UTC (0423 EDT) a Personal Locator Beacon (PLB) was detected at 70 45.8N 158 09.5W, 22 miles northwest of Atqasuk, AK. It was activated by a snowmobiler whose vehicle broke down in a remote area. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team that located and assisted the uninjured driver. 
1 SARSAT RESCUE",05/20/2022,PLB,T,PLB (Personal Locator Beacon),70.76333333,-158.1583333,1,"Home Port - Barrow, AK","On 20 May 2022 at 0723 UTC (0423 EDT) a Personal Locator Beacon (PLB) was detected at 70 45.8N 158 09.5W, 22 miles northwest of Atqasuk, AK. It was activated by a snowmobiler whose vehicle broke down in a remote area. The Alaska Rescue Coordination Center received the alert and notified North Slope Borough Search and Rescue, which dispatched a ground team that located and assisted the uninjured driver. "
"Home Port - Moncks Corner, SC
On 22 May 2022 at 1147 UTC (0747 EDT) a Personal Locator Beacon (PLB) was detected at 32 23.8N 79 28.8W 32 NM southeast of Charleston, SC. It was activated after a fishing boat, with 5 people on board, began taking on water. Coast Guard Sector Charleston (SECCHA) received a VHF radio call from the vessel's crew and requested the beacon activation to get a position. SECCHA deployed a rescue boat to the coordinates, helped the owner de-water the boat, and safely escorted it to the nearest boat landing in Mount Pleasant, SC. 
5 SARSAT RESCUES",05/22/2022,PLB,M,PLB (Personal Locator Beacon),32.39666667,-79.48,5,"Home Port - Moncks Corner, SC","On 22 May 2022 at 1147 UTC (0747 EDT) a Personal Locator Beacon (PLB) was detected at 32 23.8N 79 28.8W 32 NM southeast of Charleston, SC. It was activated after a fishing boat, with 5 people on board, began taking on water. Coast Guard Sector Charleston (SECCHA) received a VHF radio call from the vessel's crew and requested the beacon activation to get a position. SECCHA deployed a rescue boat to the coordinates, helped the owner de-water the boat, and safely escorted it to the nearest boat landing in Mount Pleasant, SC. "
"Home Port - Olympia, WA
On 22 May 2022 at 1937 UTC (1537 EDT) a Personal Locator Beacon (PLB) was detected at 37 33.5N 111 15.1W, 30 miles west of Bullfrog, UT in Grand Staircase-Escalante National Monument. It was activated by an injured hiker. The Air Force Rescue Coordination Center received the alert, spoke with the beacon owner's emergency contact, who confirmed he was hiking in Utah, then contacted the Garfield County Sheriff's Office. A ground team was dispatched to the position, located the hiker, then called for a helicopter to airlift him to a local hospital for treatment. 
1 SARSAT RESCUE",05/22/2022,PLB,M,PLB (Personal Locator Beacon),37.55833333,-111.2516667,1,"Home Port - Olympia, WA","On 22 May 2022 at 1937 UTC (1537 EDT) a Personal Locator Beacon (PLB) was detected at 37 33.5N 111 15.1W, 30 miles west of Bullfrog, UT in Grand Staircase-Escalante National Monument. It was activated by an injured hiker. The Air Force Rescue Coordination Center received the alert, spoke with the beacon owner's emergency contact, who confirmed he was hiking in Utah, then contacted the Garfield County Sheriff's Office. A ground team was dispatched to the position, located the hiker, then called for a helicopter to airlift him to a local hospital for treatment. "
"Home Port - Rogers City, MI
On 22 May 2022 at 1522 UTC (1122 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 58.8N 92 49.7W, 48 NM south of Grand Chenier, LA. It was activated after the sailing vessel ATHENA, with 2 people on board, became disabled and was adrift. In addition to receiving the SARSAT alert, Coast Guard Sector Houston-Galveston (SHG) received a Digital Selective Calling alert and a Mayday call from the crew. SHG issued an Urgent Marine Information Broadcast and launched a helicopter and aircraft to the SARSAT coordinates. The helicopter arrived, hoisted both sailors from the water, and transported them to Lake Charles Regional Airport in Lake Charles, LA; no injuries were reported. 
2 SARSAT RESCUES",05/22/2022,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.98,-92.82833333,2,"Home Port - Rogers City, MI","On 22 May 2022 at 1522 UTC (1122 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 58.8N 92 49.7W, 48 NM south of Grand Chenier, LA. It was activated after the sailing vessel ATHENA, with 2 people on board, became disabled and was adrift. In addition to receiving the SARSAT alert, Coast Guard Sector Houston-Galveston (SHG) received a Digital Selective Calling alert and a Mayday call from the crew. SHG issued an Urgent Marine Information Broadcast and launched a helicopter and aircraft to the SARSAT coordinates. The helicopter arrived, hoisted both sailors from the water, and transported them to Lake Charles Regional Airport in Lake Charles, LA; no injuries were reported. "
"Home Port - Yakutat, AK
On 24 May 2022 at 2309 UTC (1909 EDT) an Emergency Locator Transmitter (ELT) was detected at 59 09.9N 138 28.9W, 50 miles southeast of Yakutat, AK at the Dry Bay Airstrip. It activated when a commercial single-engine propeller plane, with 4 people on board, crashed. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast, dispatched a small aircraft from the Yakutat Police Department (YPD), and deployed helicopters from Air Station Sitka (CGR6016) and Air Station Kodiak (CGR2010) to the coordinates. CGR6016 and YPD arrived on scene and located the downed aircraft. The pilot sustained minor injuries and was transported to Yakutat by a Good Samaritan. The 3 passengers were in critical condition and were flown to Yakutat in CGR6016 and YPD. From Yakutat, CGR2010 transported all 3 to Anchorage International Airport, where awaiting emergency medical services transferred them to nearby hospitals. 
4 SARSAT RESCUES",05/24/2022,ELT,A,"ELT (Emergency Locator Transmitter, Aviation Applications)",59.165,-138.4816667,4,"Home Port - Yakutat, AK","On 24 May 2022 at 2309 UTC (1909 EDT) an Emergency Locator Transmitter (ELT) was detected at 59 09.9N 138 28.9W, 50 miles southeast of Yakutat, AK at the Dry Bay Airstrip. It activated when a commercial single-engine propeller plane, with 4 people on board, crashed. Coast Guard District 17 received the alert, issued an Urgent Marine Information Broadcast, dispatched a small aircraft from the Yakutat Police Department (YPD), and deployed helicopters from Air Station Sitka (CGR6016) and Air Station Kodiak (CGR2010) to the coordinates. CGR6016 and YPD arrived on scene and located the downed aircraft. The pilot sustained minor injuries and was transported to Yakutat by a Good Samaritan. The 3 passengers were in critical condition and were flown to Yakutat in CGR6016 and YPD. From Yakutat, CGR2010 transported all 3 to Anchorage International Airport, where awaiting emergency medical services transferred them to nearby hospitals. "
"Home Port - Brooksville, FL
On 01 June 2022 at 1410 UTC (1010 EDT) a Personal Locator Beacon (PLB) was detected at 28 35.9N 82 53.3W, 13 NM northwest of Bayport, FL. It was activated after a fishing boat, with 6 people on board, became disabled and needed towing. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and launch a rescue boat and helicopter to the location. The helicopter arrived and established communications with the boat, then coordinated towing assistance. Commercial salvage arrived and towed the boat to Bayport. 
6 SARSAT RESCUES",06/01/2022,PLB,M,PLB (Personal Locator Beacon),28.59833333,-82.88833333,6,"Home Port - Brooksville, FL","On 01 June 2022 at 1410 UTC (1010 EDT) a Personal Locator Beacon (PLB) was detected at 28 35.9N 82 53.3W, 13 NM northwest of Bayport, FL. It was activated after a fishing boat, with 6 people on board, became disabled and needed towing. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and launch a rescue boat and helicopter to the location. The helicopter arrived and established communications with the boat, then coordinated towing assistance. Commercial salvage arrived and towed the boat to Bayport. "
"Home Port - Tampa, FL
On 01 June 2022 at 1650 UTC (1250 EDT) a Personal Locator Beacon (PLB) was detected at 28 48.0N 83 08.8W, 30 NM west of Crystal River, FL. It was activated after a fishing boat, with 1 person on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg (SECSTP) to issue an Urgent Marine Information Broadcast (UMIB) and launch a rescue boat and helicopter to the coordinates. A Good Samaritan responded to the UMIB and waited with the disabled vessel until SECSTP coordinated commercial towing. The vessel was safely towed to Pete's Pier in Crystal River. 
1 SARSAT RESCUE",06/01/2022,PLB,M,PLB (Personal Locator Beacon),28.8,-83.14666667,1,"Home Port - Tampa, FL","On 01 June 2022 at 1650 UTC (1250 EDT) a Personal Locator Beacon (PLB) was detected at 28 48.0N 83 08.8W, 30 NM west of Crystal River, FL. It was activated after a fishing boat, with 1 person on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Petersburg (SECSTP) to issue an Urgent Marine Information Broadcast (UMIB) and launch a rescue boat and helicopter to the coordinates. A Good Samaritan responded to the UMIB and waited with the disabled vessel until SECSTP coordinated commercial towing. The vessel was safely towed to Pete's Pier in Crystal River. "
